-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   26 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   651.00 ;     0.00 ;     0.00 ;     0.00 ;    6640.40 ;    -     ;    -     ;     0.00 ;   1567.7 ;       5518.42 ;    27.73 ;       6330.14 ;    31.81 ;   42.76 ;
   6 ;   26 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1183.67 ;     0.00 ;     0.00 ;     0.00 ;    7947.73 ;    -     ;    -     ;     0.00 ;   1567.7 ;       5518.42 ;    27.73 ;       6330.14 ;    31.81 ;   90.51 ;
   6 ;   26 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7029.67 ;     0.00 ;     0.00 ;     0.00 ;     369.33 ;    -     ;    -     ;     0.00 ;  16137.9 ;      34762.97 ;    67.36 ;      43905.61 ;    85.08 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6974.21 ;     0.00 ;     0.00 ;     0.00 ;      38.19 ;    -     ;    -     ;     0.00 ;  16137.9 ;      34762.97 ;    67.36 ;      43905.61 ;    85.08 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  7102.11 ;     0.00 ;     0.00 ;     0.00 ;   -1863.11 ;    -     ;    -     ;     0.00 ;  16137.9 ;      34762.97 ;    67.36 ;      43905.61 ;    85.08 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  7055.08 ;     0.00 ;     0.00 ;     0.00 ;    -860.80 ;    -     ;    -     ;     0.00 ;  16137.9 ;      34762.97 ;    67.36 ;      43905.61 ;    85.08 ;   90.41 ;
   6 ;   26 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16818.60 ;     0.00 ;     0.00 ;     0.00 ;  -11397.70 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11311.11 ;    79.65 ;      11333.11 ;    79.81 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16222.59 ;     0.00 ;     0.00 ;     0.00 ;  -10887.69 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11311.11 ;    79.65 ;      11333.11 ;    79.81 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13363.58 ;     0.00 ;     0.00 ;     0.00 ;   -8646.38 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11311.11 ;    79.65 ;      11333.11 ;    79.81 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14896.50 ;     0.00 ;     0.00 ;     0.00 ;   -9859.33 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11311.11 ;    79.65 ;      11333.11 ;    79.81 ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31941.24 ;     0.00 ;     0.00 ;     0.00 ;    9830.36 ;  1900.00 ;  6412.92 ;     0.00 ;  61417.7 ;     110723.28 ;    54.19 ;     134820.04 ;    65.98 ;   59.29 ;
   6 ;   27 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29616.53 ;    35.40 ;     0.00 ;     0.00 ;    8934.67 ;  1900.00 ;  5865.27 ;     0.00 ;  61417.7 ;     110723.28 ;    54.19 ;     134820.04 ;    65.98 ;   58.58 ;
   6 ;   27 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24122.21 ;   115.60 ;     0.00 ;     0.00 ;    5345.99 ;  1900.00 ;  4207.96 ;     0.00 ;  61417.7 ;     110723.28 ;    54.19 ;     134820.04 ;    65.98 ;   55.77 ;
   6 ;   27 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27377.50 ;    67.70 ;     0.00 ;     0.00 ;    7308.85 ;  1900.00 ;  5149.60 ;     0.00 ;  61417.7 ;     110723.28 ;    54.19 ;     134820.04 ;    65.98 ;   90.51 ;
   6 ;   27 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4567.42 ;     0.00 ;     0.00 ;     0.00 ;    7262.58 ;    -     ;    -     ;     0.00 ;   1781.8 ;       5518.42 ;    27.73 ;       5620.59 ;    28.25 ;   59.30 ;
   6 ;   27 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2502.67 ;     0.00 ;     0.00 ;     0.00 ;    7751.83 ;    -     ;    -     ;     0.00 ;   1781.8 ;       5518.42 ;    27.73 ;       5620.59 ;    28.25 ;   58.58 ;
   6 ;   27 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1145.54 ;     0.00 ;     0.00 ;     0.00 ;    6145.86 ;    -     ;    -     ;     0.00 ;   1781.8 ;       5518.42 ;    27.73 ;       5620.59 ;    28.25 ;   55.77 ;
   6 ;   27 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2340.65 ;     0.00 ;     0.00 ;     0.00 ;    6790.75 ;    -     ;    -     ;     0.00 ;   1781.8 ;       5518.42 ;    27.73 ;       5620.59 ;    28.25 ;   90.51 ;
   6 ;   27 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5463.33 ;     0.00 ;     0.00 ;     0.00 ;    1935.67 ;    -     ;    -     ;     0.00 ;   9325.4 ;      34762.97 ;    67.36 ;      41194.21 ;    79.83 ;   58.58 ;
   6 ;   27 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4833.64 ;     0.00 ;     0.00 ;     0.00 ;    2178.76 ;    -     ;    -     ;     0.00 ;   9325.4 ;      34762.97 ;    67.36 ;      41194.21 ;    79.83 ;   58.58 ;
   6 ;   27 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1455.57 ;     0.00 ;     0.00 ;     0.00 ;    3783.43 ;    -     ;    -     ;     0.00 ;   9325.4 ;      34762.97 ;    67.36 ;      41194.21 ;    79.83 ;   55.77 ;
   6 ;   27 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3247.24 ;     0.00 ;     0.00 ;     0.00 ;    2947.04 ;    -     ;    -     ;     0.00 ;   9325.4 ;      34762.97 ;    67.36 ;      41194.21 ;    79.83 ;   90.41 ;
   6 ;   27 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11311.11 ;    79.65 ;      11526.89 ;    81.17 ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11311.11 ;    79.65 ;      11526.89 ;    81.17 ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11311.11 ;    79.65 ;      11526.89 ;    81.17 ;    0.00 ;
   6 ;   27 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16736.4 ;      11311.11 ;    79.65 ;      11526.89 ;    81.17 ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32629.46 ;     1.73 ;     0.00 ;     0.00 ;    9043.87 ;  1900.00 ;  6412.92 ;     0.00 ;  49053.5 ;     110723.28 ;    54.19 ;     127785.53 ;    62.54 ;   83.25 ;
   6 ;   28 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29686.31 ;   107.79 ;     0.00 ;     0.00 ;    8837.28 ;  1900.00 ;  5865.27 ;     0.00 ;  49053.5 ;     110723.28 ;    54.19 ;     127785.53 ;    62.54 ;   82.31 ;
   6 ;   28 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22958.76 ;   115.60 ;     0.00 ;     0.00 ;    6409.44 ;  1900.00 ;  4207.96 ;     0.00 ;  49053.5 ;     110723.28 ;    54.19 ;     127785.53 ;    62.54 ;   77.02 ;
   6 ;   28 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26970.07 ;    84.01 ;     0.00 ;     0.00 ;    7632.60 ;  1900.00 ;  5149.60 ;     0.00 ;  49053.5 ;     110723.28 ;    54.19 ;     127785.53 ;    62.54 ;   90.51 ;
   6 ;   28 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3870.68 ;     0.00 ;     0.00 ;     0.00 ;    7784.32 ;    -     ;    -     ;     0.00 ;   2558.8 ;       5518.42 ;    27.73 ;       6754.00 ;    33.94 ;   83.25 ;
   6 ;   28 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2233.60 ;     0.00 ;     0.00 ;     0.00 ;    7845.90 ;    -     ;    -     ;     0.00 ;   2558.8 ;       5518.42 ;    27.73 ;       6754.00 ;    33.94 ;   82.31 ;
   6 ;   28 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   707.48 ;     0.00 ;     0.00 ;     0.00 ;    6408.92 ;    -     ;    -     ;     0.00 ;   2558.8 ;       5518.42 ;    27.73 ;       6754.00 ;    33.94 ;   77.02 ;
   6 ;   28 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1871.76 ;     0.00 ;     0.00 ;     0.00 ;    7084.64 ;    -     ;    -     ;     0.00 ;   2558.8 ;       5518.42 ;    27.73 ;       6754.00 ;    33.94 ;   90.51 ;
   6 ;   28 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5826.42 ;     0.00 ;     0.00 ;     0.00 ;    1572.58 ;    -     ;    -     ;     0.00 ;  13869.7 ;      34762.97 ;    67.36 ;      44007.18 ;    85.28 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5228.39 ;     0.00 ;     0.00 ;     0.00 ;    1784.01 ;    -     ;    -     ;     0.00 ;  13869.7 ;      34762.97 ;    67.36 ;      44007.18 ;    85.28 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4010.14 ;     0.00 ;     0.00 ;     0.00 ;    1228.86 ;    -     ;    -     ;     0.00 ;  13869.7 ;      34762.97 ;    67.36 ;      44007.18 ;    85.28 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4753.60 ;     0.00 ;     0.00 ;     0.00 ;    1440.69 ;    -     ;    -     ;     0.00 ;  13869.7 ;      34762.97 ;    67.36 ;      44007.18 ;    85.28 ;   90.41 ;
   6 ;   28 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18011.40 ;     0.00 ;     0.00 ;     0.00 ;  -12590.50 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11311.11 ;    79.65 ;      11222.72 ;    79.03 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17936.82 ;     0.00 ;     0.00 ;     0.00 ;  -12601.92 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11311.11 ;    79.65 ;      11222.72 ;    79.03 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11311.11 ;    79.65 ;      11222.72 ;    79.03 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17168.43 ;     0.00 ;     0.00 ;     0.00 ;  -12131.26 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11311.11 ;    79.65 ;      11222.72 ;    79.03 ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34000.53 ;     0.00 ;     0.00 ;     0.00 ;    7102.97 ;  1900.00 ;  6412.92 ;     0.00 ;  42127.0 ;     110723.28 ;    54.19 ;     121700.90 ;    59.56 ;  120.74 ;
   6 ;   29 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31931.45 ;    23.62 ;     0.00 ;     0.00 ;    5939.87 ;  1900.00 ;  5865.27 ;     0.00 ;  42127.0 ;     110723.28 ;    54.19 ;     121700.90 ;    59.56 ;  120.74 ;
   6 ;   29 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23691.17 ;   115.60 ;     0.00 ;     0.00 ;    5147.03 ;  1900.00 ;  4207.96 ;     0.00 ;  42127.0 ;     110723.28 ;    54.19 ;     121700.90 ;    59.56 ;  115.33 ;
   6 ;   29 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28201.53 ;    65.12 ;     0.00 ;     0.00 ;    5833.90 ;  1900.00 ;  5149.60 ;     0.00 ;  42127.0 ;     110723.28 ;    54.19 ;     121700.90 ;    59.56 ;   90.51 ;
   6 ;   29 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2757.76 ;     0.00 ;     0.00 ;     0.00 ;    8780.04 ;    -     ;    -     ;     0.00 ;   1970.8 ;       5518.42 ;    27.73 ;       6392.69 ;    32.13 ;  120.74 ;
   6 ;   29 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2163.25 ;     0.00 ;     0.00 ;     0.00 ;    7799.05 ;    -     ;    -     ;     0.00 ;   1970.8 ;       5518.42 ;    27.73 ;       6392.69 ;    32.13 ;  120.74 ;
   6 ;   29 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   740.90 ;     0.00 ;     0.00 ;     0.00 ;    6258.30 ;    -     ;    -     ;     0.00 ;   1970.8 ;       5518.42 ;    27.73 ;       6392.69 ;    32.13 ;  115.33 ;
   6 ;   29 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1581.71 ;     0.00 ;     0.00 ;     0.00 ;    7257.50 ;    -     ;    -     ;     0.00 ;   1970.8 ;       5518.42 ;    27.73 ;       6392.69 ;    32.13 ;   90.51 ;
   6 ;   29 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5782.99 ;     0.00 ;     0.00 ;     0.00 ;    1616.01 ;    -     ;    -     ;     0.00 ;   7136.0 ;      34762.97 ;    67.36 ;      39238.77 ;    76.04 ;  119.63 ;
   6 ;   29 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5097.37 ;     0.00 ;     0.00 ;     0.00 ;    1915.03 ;    -     ;    -     ;     0.00 ;   7136.0 ;      34762.97 ;    67.36 ;      39238.77 ;    76.04 ;  119.63 ;
   6 ;   29 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1801.38 ;     0.00 ;     0.00 ;     0.00 ;    3437.62 ;    -     ;    -     ;     0.00 ;   7136.0 ;      34762.97 ;    67.36 ;      39238.77 ;    76.04 ;  115.33 ;
   6 ;   29 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3568.21 ;     0.00 ;     0.00 ;     0.00 ;    2626.08 ;    -     ;    -     ;     0.00 ;   7136.0 ;      34762.97 ;    67.36 ;      39238.77 ;    76.04 ;   90.41 ;
   6 ;   29 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11311.11 ;    79.65 ;      11098.37 ;    78.15 ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11311.11 ;    79.65 ;      11098.37 ;    78.15 ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11311.11 ;    79.65 ;      11098.37 ;    78.15 ;    0.00 ;
   6 ;   29 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11311.11 ;    79.65 ;      11098.37 ;    78.15 ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 30909.81 ;     0.00 ;     0.00 ;     0.00 ;   11002.79 ;  1900.00 ;  6412.92 ;     0.00 ;  56438.7 ;     110723.28 ;    54.19 ;     132658.18 ;    64.93 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28314.77 ;    90.05 ;     0.00 ;     0.00 ;   10432.08 ;  1900.00 ;  5865.27 ;     0.00 ;  56438.7 ;     110723.28 ;    54.19 ;     132658.18 ;    64.93 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23740.09 ;   115.60 ;     0.00 ;     0.00 ;    5869.11 ;  1900.00 ;  4207.96 ;     0.00 ;  56438.7 ;     110723.28 ;    54.19 ;     132658.18 ;    64.93 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26623.51 ;    79.67 ;     0.00 ;     0.00 ;    8215.82 ;  1900.00 ;  5149.60 ;     0.00 ;  56438.7 ;     110723.28 ;    54.19 ;     132658.18 ;    64.93 ;   90.51 ;
   6 ;   30 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  7331.91 ;     0.00 ;     0.00 ;     0.00 ;    4498.09 ;    -     ;    -     ;     0.00 ;  13256.3 ;       5518.42 ;    27.73 ;      14429.00 ;    72.52 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5226.74 ;     0.00 ;     0.00 ;     0.00 ;    5027.76 ;    -     ;    -     ;     0.00 ;  13256.3 ;       5518.42 ;    27.73 ;      14429.00 ;    72.52 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3157.54 ;     0.00 ;     0.00 ;     0.00 ;    4133.86 ;    -     ;    -     ;     0.00 ;  13256.3 ;       5518.42 ;    27.73 ;      14429.00 ;    72.52 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  4706.10 ;     0.00 ;     0.00 ;     0.00 ;    4425.30 ;    -     ;    -     ;     0.00 ;  13256.3 ;       5518.42 ;    27.73 ;      14429.00 ;    72.52 ;   90.51 ;
   6 ;   30 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3584.72 ;     0.00 ;     0.00 ;     0.00 ;    3814.28 ;    -     ;    -     ;     0.00 ;   4108.4 ;      34762.97 ;    67.36 ;      36972.63 ;    71.64 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3118.81 ;     0.00 ;     0.00 ;     0.00 ;    3893.59 ;    -     ;    -     ;     0.00 ;   4108.4 ;      34762.97 ;    67.36 ;      36972.63 ;    71.64 ;    0.00 ;
