***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   36 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12778.7 ;      11132.29 ;    78.39 ;      10759.74 ;    75.77 ;    0.00 ;
   6 ;   36 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12778.7 ;      11132.29 ;    78.39 ;      10759.74 ;    75.77 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32874.91 ;    28.71 ;     0.00 ;     0.00 ;    8257.29 ;  1900.00 ;  5790.81 ;     0.00 ;  44888.1 ;     101056.01 ;    49.46 ;     113722.13 ;    55.66 ;  117.54 ;
   6 ;   37 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29741.87 ;   115.60 ;     0.00 ;     0.00 ;    8221.43 ;  1900.00 ;  5845.81 ;     0.00 ;  44888.1 ;     101056.01 ;    49.46 ;     113722.13 ;    55.66 ;  117.53 ;
   6 ;   37 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22567.96 ;   115.60 ;     0.00 ;     0.00 ;    6270.24 ;  1900.00 ;  4081.22 ;     0.00 ;  44888.1 ;     101056.01 ;    49.46 ;     113722.13 ;    55.66 ;  110.54 ;
   6 ;   37 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26844.01 ;    92.80 ;     0.00 ;     0.00 ;    7219.11 ;  1900.00 ;  4916.41 ;     0.00 ;  44888.1 ;     101056.01 ;    49.46 ;     113722.13 ;    55.66 ;  116.38 ;
   6 ;   37 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3059.80 ;     0.00 ;     0.00 ;     0.00 ;    8478.00 ;    -     ;    -     ;     0.00 ;   2917.7 ;       5339.70 ;    26.84 ;       7202.37 ;    36.20 ;  117.54 ;
   6 ;   37 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2084.49 ;     0.00 ;     0.00 ;     0.00 ;    7877.81 ;    -     ;    -     ;     0.00 ;   2917.7 ;       5339.70 ;    26.84 ;       7202.37 ;    36.20 ;  117.53 ;
   6 ;   37 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   627.38 ;     0.00 ;     0.00 ;     0.00 ;    6371.82 ;    -     ;    -     ;     0.00 ;   2917.7 ;       5339.70 ;    26.84 ;       7202.37 ;    36.20 ;  110.54 ;
   6 ;   37 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1584.82 ;     0.00 ;     0.00 ;     0.00 ;    7254.38 ;    -     ;    -     ;     0.00 ;   2917.7 ;       5339.70 ;    26.84 ;       7202.37 ;    36.20 ;  116.38 ;
   6 ;   37 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4505.29 ;     0.00 ;     0.00 ;     0.00 ;    2893.71 ;    -     ;    -     ;     0.00 ;   3733.0 ;      34827.24 ;    67.49 ;      36687.60 ;    71.09 ;  117.54 ;
   6 ;   37 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3482.63 ;     0.00 ;     0.00 ;     0.00 ;    3529.77 ;    -     ;    -     ;     0.00 ;   3733.0 ;      34827.24 ;    67.49 ;      36687.60 ;    71.09 ;  117.53 ;
   6 ;   37 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1316.36 ;     0.00 ;     0.00 ;     0.00 ;    3922.64 ;    -     ;    -     ;     0.00 ;   3733.0 ;      34827.24 ;    67.49 ;      36687.60 ;    71.09 ;  110.54 ;
   6 ;   37 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2627.67 ;     0.00 ;     0.00 ;     0.00 ;    3566.61 ;    -     ;    -     ;     0.00 ;   3733.0 ;      34827.24 ;    67.49 ;      36687.60 ;    71.09 ;  116.38 ;
   6 ;   37 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11992.1 ;      11132.29 ;    78.39 ;      10721.58 ;    75.50 ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11992.1 ;      11132.29 ;    78.39 ;      10721.58 ;    75.50 ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11992.1 ;      11132.29 ;    78.39 ;      10721.58 ;    75.50 ;    0.00 ;
   6 ;   37 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11992.1 ;      11132.29 ;    78.39 ;      10721.58 ;    75.50 ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32756.68 ;     0.00 ;     0.00 ;     0.00 ;    8346.82 ;  1900.00 ;  5790.81 ;     0.00 ;  41958.6 ;     101056.01 ;    49.46 ;     111233.88 ;    54.44 ;  124.21 ;
   6 ;   38 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31049.64 ;     0.00 ;     0.00 ;     0.00 ;    6798.06 ;  1900.00 ;  5845.81 ;     0.00 ;  41958.6 ;     101056.01 ;    49.46 ;     111233.88 ;    54.44 ;  123.49 ;
   6 ;   38 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23730.76 ;   109.01 ;     0.00 ;     0.00 ;    5062.75 ;  1900.00 ;  4081.22 ;     0.00 ;  41958.6 ;     101056.01 ;    49.46 ;     111233.88 ;    54.44 ;  119.22 ;
   6 ;   38 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27702.50 ;    56.52 ;     0.00 ;     0.00 ;    6304.58 ;  1900.00 ;  4916.41 ;     0.00 ;  41958.6 ;     101056.01 ;    49.46 ;     111233.88 ;    54.44 ;  116.38 ;
   6 ;   38 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3302.70 ;     0.00 ;     0.00 ;     0.00 ;    8235.10 ;    -     ;    -     ;     0.00 ;   2849.0 ;       5339.70 ;    26.84 ;       7110.29 ;    35.74 ;  124.21 ;
   6 ;   38 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1961.58 ;     0.00 ;     0.00 ;     0.00 ;    8000.72 ;    -     ;    -     ;     0.00 ;   2849.0 ;       5339.70 ;    26.84 ;       7110.29 ;    35.74 ;  123.49 ;
   6 ;   38 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   607.41 ;     0.00 ;     0.00 ;     0.00 ;    6391.79 ;    -     ;    -     ;     0.00 ;   2849.0 ;       5339.70 ;    26.84 ;       7110.29 ;    35.74 ;  119.22 ;
   6 ;   38 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1611.25 ;     0.00 ;     0.00 ;     0.00 ;    7227.95 ;    -     ;    -     ;     0.00 ;   2849.0 ;       5339.70 ;    26.84 ;       7110.29 ;    35.74 ;  116.38 ;
   6 ;   38 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5493.46 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;   8480.2 ;      34827.24 ;    67.49 ;      40673.41 ;    78.82 ;  122.10 ;
   6 ;   38 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4964.67 ;     0.00 ;     0.00 ;     0.00 ;    2047.73 ;    -     ;    -     ;     0.00 ;   8480.2 ;      34827.24 ;    67.49 ;      40673.41 ;    78.82 ;  122.10 ;
   6 ;   38 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1863.57 ;     0.00 ;     0.00 ;     0.00 ;    3375.43 ;    -     ;    -     ;     0.00 ;   8480.2 ;      34827.24 ;    67.49 ;      40673.41 ;    78.82 ;  119.22 ;
   6 ;   38 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3495.41 ;     0.00 ;     0.00 ;     0.00 ;    2698.87 ;    -     ;    -     ;     0.00 ;   8480.2 ;      34827.24 ;    67.49 ;      40673.41 ;    78.82 ;  116.38 ;
   6 ;   38 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17262.9 ;      11132.29 ;    78.39 ;      10890.79 ;    76.69 ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17262.9 ;      11132.29 ;    78.39 ;      10890.79 ;    76.69 ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17262.9 ;      11132.29 ;    78.39 ;      10890.79 ;    76.69 ;    0.00 ;
   6 ;   38 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17262.9 ;      11132.29 ;    78.39 ;      10890.79 ;    76.69 ;    0.00 ;
   6 ;   38 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   38 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   39 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33327.47 ;    27.54 ;     0.00 ;     0.00 ;    7603.57 ;  1900.00 ;  5790.81 ;     0.00 ;  38429.5 ;     101056.01 ;    49.46 ;     108383.89 ;    53.05 ;  160.33 ;
   6 ;   39 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31549.74 ;   115.60 ;     0.00 ;     0.00 ;    6213.56 ;  1900.00 ;  5845.81 ;     0.00 ;  38429.5 ;     101056.01 ;    49.46 ;     108383.89 ;    53.05 ;  159.77 ;
   6 ;   39 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22466.70 ;   115.60 ;     0.00 ;     0.00 ;    6133.40 ;  1900.00 ;  4081.22 ;     0.00 ;  38429.5 ;     101056.01 ;    49.46 ;     108383.89 ;    53.05 ;  153.34 ;
   6 ;   39 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27306.39 ;    92.50 ;     0.00 ;     0.00 ;    6536.66 ;  1900.00 ;  4916.41 ;     0.00 ;  38429.5 ;     101056.01 ;    49.46 ;     108383.89 ;    53.05 ;  116.38 ;
   6 ;   39 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3158.30 ;     0.00 ;     0.00 ;     0.00 ;    8379.50 ;    -     ;    -     ;     0.00 ;   1681.5 ;       5339.70 ;    26.84 ;       5965.57 ;    29.98 ;  160.33 ;
   6 ;   39 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1963.00 ;     0.00 ;     0.00 ;     0.00 ;    7999.30 ;    -     ;    -     ;     0.00 ;   1681.5 ;       5339.70 ;    26.84 ;       5965.57 ;    29.98 ;  159.77 ;
   6 ;   39 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   574.50 ;     0.00 ;     0.00 ;     0.00 ;    6424.70 ;    -     ;    -     ;     0.00 ;   1681.5 ;       5339.70 ;    26.84 ;       5965.57 ;    29.98 ;  153.34 ;
   6 ;   39 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1556.62 ;     0.00 ;     0.00 ;     0.00 ;    7282.59 ;    -     ;    -     ;     0.00 ;   1681.5 ;       5339.70 ;    26.84 ;       5965.57 ;    29.98 ;  116.38 ;
   6 ;   39 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4487.12 ;     0.00 ;     0.00 ;     0.00 ;    1719.78 ;    -     ;    -     ;     0.00 ;   5610.3 ;      34827.24 ;    67.49 ;      38266.96 ;    74.15 ;  155.13 ;
   6 ;   39 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3903.91 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   5610.3 ;      34827.24 ;    67.49 ;      38266.96 ;    74.15 ;  155.11 ;
   6 ;   39 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1775.03 ;     0.00 ;     0.00 ;     0.00 ;    2271.87 ;    -     ;    -     ;     0.00 ;   5610.3 ;      34827.24 ;    67.49 ;      38266.96 ;    74.15 ;  153.34 ;
   6 ;   39 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2953.05 ;     0.00 ;     0.00 ;     0.00 ;    2049.13 ;    -     ;    -     ;     0.00 ;   5610.3 ;      34827.24 ;    67.49 ;      38266.96 ;    74.15 ;  116.38 ;
   6 ;   39 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12955.8 ;      11132.29 ;    78.39 ;      10894.07 ;    76.72 ;    0.00 ;
   6 ;   39 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12955.8 ;      11132.29 ;    78.39 ;      10894.07 ;    76.72 ;    0.00 ;
   6 ;   39 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12955.8 ;      11132.29 ;    78.39 ;      10894.07 ;    76.72 ;    0.00 ;
   6 ;   39 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12955.8 ;      11132.29 ;    78.39 ;      10894.07 ;    76.72 ;    0.00 ;
   6 ;   39 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   39 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   39 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   39 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   40 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33470.76 ;    32.68 ;     0.00 ;     0.00 ;    7465.42 ;  1900.00 ;  5790.81 ;     0.00 ;  42160.0 ;     101056.01 ;    49.46 ;     109680.90 ;    53.68 ;  148.30 ;
   6 ;   40 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 31193.46 ;   115.60 ;     0.00 ;     0.00 ;    6569.84 ;  1900.00 ;  5845.81 ;     0.00 ;  42160.0 ;     101056.01 ;    49.46 ;     109680.90 ;    53.68 ;  147.44 ;
   6 ;   40 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23046.50 ;   115.60 ;     0.00 ;     0.00 ;    5753.60 ;  1900.00 ;  4081.22 ;     0.00 ;  42160.0 ;     101056.01 ;    49.46 ;     109680.90 ;    53.68 ;  140.84 ;
   6 ;   40 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27566.55 ;    93.85 ;     0.00 ;     0.00 ;    6381.56 ;  1900.00 ;  4916.41 ;     0.00 ;  42160.0 ;     101056.01 ;    49.46 ;     109680.90 ;    53.68 ;  116.38 ;
   6 ;   40 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2924.21 ;     0.00 ;     0.00 ;     0.00 ;    8613.59 ;    -     ;    -     ;     0.00 ;   1628.0 ;       5339.70 ;    26.84 ;       6011.00 ;    30.21 ;  148.30 ;
   6 ;   40 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1839.76 ;     0.00 ;     0.00 ;     0.00 ;    8122.54 ;    -     ;    -     ;     0.00 ;   1628.0 ;       5339.70 ;    26.84 ;       6011.00 ;    30.21 ;  147.44 ;
   6 ;   40 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   555.57 ;     0.00 ;     0.00 ;     0.00 ;    6443.63 ;    -     ;    -     ;     0.00 ;   1628.0 ;       5339.70 ;    26.84 ;       6011.00 ;    30.21 ;  140.84 ;
   6 ;   40 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1458.39 ;     0.00 ;     0.00 ;     0.00 ;    7380.82 ;    -     ;    -     ;     0.00 ;   1628.0 ;       5339.70 ;    26.84 ;       6011.00 ;    30.21 ;  116.38 ;
   6 ;   40 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4372.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   4458.9 ;      34827.24 ;    67.49 ;      37279.14 ;    72.24 ;  143.72 ;
   6 ;   40 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3899.26 ;     0.00 ;     0.00 ;     0.00 ;    1921.04 ;    -     ;    -     ;     0.00 ;   4458.9 ;      34827.24 ;    67.49 ;      37279.14 ;    72.24 ;  143.71 ;
   6 ;   40 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1414.15 ;     0.00 ;     0.00 ;     0.00 ;    2632.75 ;    -     ;    -     ;     0.00 ;   4458.9 ;      34827.24 ;    67.49 ;      37279.14 ;    72.24 ;  140.84 ;
   6 ;   40 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2734.84 ;     0.00 ;     0.00 ;     0.00 ;    2267.34 ;    -     ;    -     ;     0.00 ;   4458.9 ;      34827.24 ;    67.49 ;      37279.14 ;    72.24 ;  116.38 ;
   6 ;   40 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11707.2 ;      11132.29 ;    78.39 ;      10894.84 ;    76.72 ;   59.08 ;
   6 ;   40 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   870.22 ;     0.00 ; 18152.68 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11707.2 ;      11132.29 ;    78.39 ;      10894.84 ;    76.72 ;   59.08 ;
   6 ;   40 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 16078.90 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11707.2 ;      11132.29 ;    78.39 ;      10894.84 ;    76.72 ;   59.08 ;
