***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   46 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4296.30 ;     0.00 ;     0.00 ;     0.00 ;    3102.70 ;    -     ;    -     ;     0.00 ;   7050.2 ;      34785.00 ;    67.41 ;      39666.10 ;    76.86 ;   80.92 ;
   6 ;   46 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3803.19 ;     0.00 ;     0.00 ;     0.00 ;    3209.21 ;    -     ;    -     ;     0.00 ;   7050.2 ;      34785.00 ;    67.41 ;      39666.10 ;    76.86 ;   80.92 ;
   6 ;   46 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1296.80 ;     0.00 ;     0.00 ;     0.00 ;    3942.20 ;    -     ;    -     ;     0.00 ;   7050.2 ;      34785.00 ;    67.41 ;      39666.10 ;    76.86 ;   76.11 ;
   6 ;   46 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2632.94 ;     0.00 ;     0.00 ;     0.00 ;    3561.34 ;    -     ;    -     ;     0.00 ;   7050.2 ;      34785.00 ;    67.41 ;      39666.10 ;    76.86 ;   80.50 ;
   6 ;   46 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14018.3 ;      11434.35 ;    80.52 ;      11343.61 ;    79.88 ;    0.00 ;
   6 ;   46 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14018.3 ;      11434.35 ;    80.52 ;      11343.61 ;    79.88 ;    0.00 ;
   6 ;   46 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14018.3 ;      11434.35 ;    80.52 ;      11343.61 ;    79.88 ;    0.00 ;
   6 ;   46 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14018.3 ;      11434.35 ;    80.52 ;      11343.61 ;    79.88 ;    0.00 ;
   6 ;   46 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32485.28 ;     0.00 ;     0.00 ;     0.00 ;    8618.22 ;  2957.95 ;  6629.00 ;     0.00 ;  43532.3 ;     113492.38 ;    55.55 ;     124811.35 ;    61.09 ;  138.90 ;
   6 ;   47 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30594.28 ;     0.00 ;     0.00 ;     0.00 ;    7253.42 ;  1900.00 ;  5865.27 ;     0.00 ;  43532.3 ;     113492.38 ;    55.55 ;     124811.35 ;    61.09 ;  138.90 ;
   6 ;   47 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22933.81 ;   107.27 ;     0.00 ;     0.00 ;    5857.96 ;  1900.00 ;  4248.16 ;     0.00 ;  43532.3 ;     113492.38 ;    55.55 ;     124811.35 ;    61.09 ;  134.56 ;
   6 ;   47 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27118.28 ;    55.62 ;     0.00 ;     0.00 ;    6887.89 ;  2177.55 ;  5227.13 ;     0.00 ;  43532.3 ;     113492.38 ;    55.55 ;     124811.35 ;    61.09 ;   80.50 ;
   6 ;   47 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3802.20 ;     0.00 ;     0.00 ;     0.00 ;    7735.60 ;    -     ;    -     ;     0.00 ;   2995.2 ;       6557.81 ;    32.96 ;       7765.45 ;    39.03 ;  138.90 ;
   6 ;   47 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3283.54 ;     0.00 ;     0.00 ;     0.00 ;    6678.76 ;    -     ;    -     ;     0.00 ;   2995.2 ;       6557.81 ;    32.96 ;       7765.45 ;    39.03 ;  138.90 ;
   6 ;   47 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   992.69 ;     0.00 ;     0.00 ;     0.00 ;    6006.51 ;    -     ;    -     ;     0.00 ;   2995.2 ;       6557.81 ;    32.96 ;       7765.45 ;    39.03 ;  134.56 ;
   6 ;   47 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2231.76 ;     0.00 ;     0.00 ;     0.00 ;    6607.45 ;    -     ;    -     ;     0.00 ;   2995.2 ;       6557.81 ;    32.96 ;       7765.45 ;    39.03 ;   80.50 ;
   6 ;   47 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1184.55 ;     0.00 ;  5041.49 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   4334.5 ;      34785.00 ;    67.41 ;      36829.43 ;    71.37 ;  137.95 ;
   6 ;   47 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4463.54 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   4334.5 ;      34785.00 ;    67.41 ;      36829.43 ;    71.37 ;  137.93 ;
   6 ;   47 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1433.42 ;     0.00 ;     0.00 ;     0.00 ;    2978.48 ;    -     ;    -     ;     0.00 ;   4334.5 ;      34785.00 ;    67.41 ;      36829.43 ;    71.37 ;  134.56 ;
   6 ;   47 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1178.17 ;     0.00 ;  3043.99 ;     0.00 ;     0.00 ;     0.00 ;    2320.92 ;    -     ;    -     ;     0.00 ;   4334.5 ;      34785.00 ;    67.41 ;      36829.43 ;    71.37 ;   80.50 ;
   6 ;   47 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11314.9 ;      11434.35 ;    80.52 ;      11164.90 ;    78.62 ;    0.00 ;
   6 ;   47 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11314.9 ;      11434.35 ;    80.52 ;      11164.90 ;    78.62 ;    0.00 ;
   6 ;   47 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11314.9 ;      11434.35 ;    80.52 ;      11164.90 ;    78.62 ;    0.00 ;
   6 ;   47 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11314.9 ;      11434.35 ;    80.52 ;      11164.90 ;    78.62 ;    0.00 ;
   6 ;   47 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31440.20 ;     0.00 ;     0.00 ;     0.00 ;    9701.40 ;  2957.95 ;  6629.00 ;     0.00 ;  41001.5 ;     113492.38 ;    55.55 ;     122414.81 ;    59.91 ;  111.94 ;
   6 ;   48 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29423.29 ;     0.00 ;     0.00 ;     0.00 ;    8462.51 ;  1900.00 ;  5865.27 ;     0.00 ;  41001.5 ;     113492.38 ;    55.55 ;     122414.81 ;    59.91 ;  111.15 ;
   6 ;   48 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22841.47 ;    90.63 ;     0.00 ;     0.00 ;    5971.75 ;  1900.00 ;  4248.16 ;     0.00 ;  41001.5 ;     113492.38 ;    55.55 ;     122414.81 ;    59.91 ;  107.79 ;
   6 ;   48 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26539.62 ;    46.99 ;     0.00 ;     0.00 ;    7496.02 ;  2177.55 ;  5227.13 ;     0.00 ;  41001.5 ;     113492.38 ;    55.55 ;     122414.81 ;    59.91 ;   80.50 ;
   6 ;   48 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4770.41 ;     0.00 ;     0.00 ;     0.00 ;    6767.39 ;    -     ;    -     ;     0.00 ;   5840.5 ;       6557.81 ;    32.96 ;      10435.42 ;    52.45 ;  111.94 ;
   6 ;   48 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2909.17 ;     0.00 ;     0.00 ;     0.00 ;    7053.13 ;    -     ;    -     ;     0.00 ;   5840.5 ;       6557.81 ;    32.96 ;      10435.42 ;    52.45 ;  111.15 ;
   6 ;   48 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1163.90 ;     0.00 ;     0.00 ;     0.00 ;    5835.30 ;    -     ;    -     ;     0.00 ;   5840.5 ;       6557.81 ;    32.96 ;      10435.42 ;    52.45 ;  107.79 ;
   6 ;   48 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2492.50 ;     0.00 ;     0.00 ;     0.00 ;    6346.70 ;    -     ;    -     ;     0.00 ;   5840.5 ;       6557.81 ;    32.96 ;      10435.42 ;    52.45 ;   80.50 ;
   6 ;   48 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5057.52 ;     0.00 ;     0.00 ;     0.00 ;    2341.48 ;    -     ;    -     ;     0.00 ;   3579.0 ;      34785.00 ;    67.41 ;      36670.58 ;    71.06 ;  111.94 ;
   6 ;   48 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3662.77 ;     0.00 ;     0.00 ;     0.00 ;    3349.63 ;    -     ;    -     ;     0.00 ;   3579.0 ;      34785.00 ;    67.41 ;      36670.58 ;    71.06 ;  111.15 ;
   6 ;   48 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1407.14 ;     0.00 ;     0.00 ;     0.00 ;    3831.86 ;    -     ;    -     ;     0.00 ;   3579.0 ;      34785.00 ;    67.41 ;      36670.58 ;    71.06 ;  107.79 ;
   6 ;   48 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2859.09 ;     0.00 ;     0.00 ;     0.00 ;    3335.19 ;    -     ;    -     ;     0.00 ;   3579.0 ;      34785.00 ;    67.41 ;      36670.58 ;    71.06 ;   80.50 ;
   6 ;   48 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11434.35 ;    80.52 ;      11178.26 ;    78.72 ;    0.00 ;
   6 ;   48 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11434.35 ;    80.52 ;      11178.26 ;    78.72 ;    0.00 ;
   6 ;   48 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11434.35 ;    80.52 ;      11178.26 ;    78.72 ;    0.00 ;
   6 ;   48 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11434.35 ;    80.52 ;      11178.26 ;    78.72 ;    0.00 ;
   6 ;   48 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33206.69 ;     0.00 ;     0.00 ;     0.00 ;    8464.91 ;  2957.95 ;  6629.00 ;     0.00 ;  54631.1 ;     113492.38 ;    55.55 ;     134833.17 ;    65.99 ;   90.50 ;
   6 ;   49 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30536.88 ;     0.00 ;     0.00 ;     0.00 ;    7878.92 ;  1900.00 ;  5865.27 ;     0.00 ;  54631.1 ;     113492.38 ;    55.55 ;     134833.17 ;    65.99 ;   89.71 ;
   6 ;   49 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23749.83 ;   108.04 ;     0.00 ;     0.00 ;    5610.80 ;  1900.00 ;  4248.16 ;     0.00 ;  54631.1 ;     113492.38 ;    55.55 ;     134833.17 ;    65.99 ;   84.06 ;
   6 ;   49 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27718.08 ;    56.02 ;     0.00 ;     0.00 ;    6856.59 ;  2177.55 ;  5227.13 ;     0.00 ;  54631.1 ;     113492.38 ;    55.55 ;     134833.17 ;    65.99 ;   80.50 ;
   6 ;   49 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3157.72 ;     0.00 ;     0.00 ;     0.00 ;    8380.08 ;    -     ;    -     ;     0.00 ;   1286.6 ;       6557.81 ;    32.96 ;       6607.35 ;    33.21 ;   90.50 ;
   6 ;   49 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1778.52 ;     0.00 ;     0.00 ;     0.00 ;    8183.78 ;    -     ;    -     ;     0.00 ;   1286.6 ;       6557.81 ;    32.96 ;       6607.35 ;    33.21 ;   89.71 ;
   6 ;   49 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   754.01 ;     0.00 ;     0.00 ;     0.00 ;    6362.39 ;    -     ;    -     ;     0.00 ;   1286.6 ;       6557.81 ;    32.96 ;       6607.35 ;    33.21 ;   84.06 ;
   6 ;   49 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1609.12 ;     0.00 ;     0.00 ;     0.00 ;    7290.86 ;    -     ;    -     ;     0.00 ;   1286.6 ;       6557.81 ;    32.96 ;       6607.35 ;    33.21 ;   80.50 ;
   6 ;   49 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5433.72 ;     0.00 ;     0.00 ;     0.00 ;    1965.28 ;    -     ;    -     ;     0.00 ;   8595.0 ;      34785.00 ;    67.41 ;      39603.79 ;    76.74 ;   84.07 ;
   6 ;   49 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4847.12 ;     0.00 ;     0.00 ;     0.00 ;    2165.28 ;    -     ;    -     ;     0.00 ;   8595.0 ;      34785.00 ;    67.41 ;      39603.79 ;    76.74 ;   84.06 ;
   6 ;   49 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3832.20 ;     0.00 ;     0.00 ;     0.00 ;    1406.80 ;    -     ;    -     ;     0.00 ;   8595.0 ;      34785.00 ;    67.41 ;      39603.79 ;    76.74 ;   84.06 ;
   6 ;   49 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4474.75 ;     0.00 ;     0.00 ;     0.00 ;    1719.53 ;    -     ;    -     ;     0.00 ;   8595.0 ;      34785.00 ;    67.41 ;      39603.79 ;    76.74 ;   80.50 ;
   6 ;   49 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11434.35 ;    80.52 ;      11694.02 ;    82.35 ;    0.00 ;
   6 ;   49 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11434.35 ;    80.52 ;      11694.02 ;    82.35 ;    0.00 ;
   6 ;   49 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11434.35 ;    80.52 ;      11694.02 ;    82.35 ;    0.00 ;
   6 ;   49 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11434.35 ;    80.52 ;      11694.02 ;    82.35 ;    0.00 ;
   6 ;   49 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   50 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32374.17 ;     0.00 ;     0.00 ;     0.00 ;    9297.43 ;  2957.95 ;  6629.00 ;     0.00 ;  50647.0 ;     113492.38 ;    55.55 ;     131656.90 ;    64.44 ;   79.69 ;
   6 ;   50 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29851.87 ;    68.62 ;     0.00 ;     0.00 ;    8632.55 ;  1900.00 ;  5865.27 ;     0.00 ;  50647.0 ;     113492.38 ;    55.55 ;     131656.90 ;    64.44 ;   79.28 ;
   6 ;   50 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22402.38 ;   115.60 ;     0.00 ;     0.00 ;    7065.82 ;  1900.00 ;  4248.16 ;     0.00 ;  50647.0 ;     113492.38 ;    55.55 ;     131656.90 ;    64.44 ;   73.91 ;
   6 ;   50 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2956.55 ;   393.00 ; 26650.89 ;    74.98 ;     0.00 ;     0.00 ;    7994.60 ;  2177.55 ;  5227.13 ;     0.00 ;  50647.0 ;     113492.38 ;    55.55 ;     131656.90 ;    64.44 ;   80.50 ;
   6 ;   50 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  4137.74 ;     0.00 ;     0.00 ;     0.00 ;    7517.26 ;    -     ;    -     ;     0.00 ;   4121.4 ;       6557.81 ;    32.96 ;       8948.98 ;    44.98 ;   79.69 ;
   6 ;   50 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2590.84 ;     0.00 ;     0.00 ;     0.00 ;    7488.66 ;    -     ;    -     ;     0.00 ;   4121.4 ;       6557.81 ;    32.96 ;       8948.98 ;    44.98 ;   79.28 ;
   6 ;   50 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   986.59 ;     0.00 ;     0.00 ;     0.00 ;    6129.81 ;    -     ;    -     ;     0.00 ;   4121.4 ;       6557.81 ;    32.96 ;       8948.98 ;    44.98 ;   73.91 ;
   6 ;   50 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2164.83 ;     0.00 ;     0.00 ;     0.00 ;    6791.58 ;    -     ;    -     ;     0.00 ;   4121.4 ;       6557.81 ;    32.96 ;       8948.98 ;    44.98 ;   80.50 ;
   6 ;   50 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4584.69 ;     0.00 ;     0.00 ;     0.00 ;    2814.31 ;    -     ;    -     ;     0.00 ;   5564.8 ;      34785.00 ;    67.41 ;      38269.30 ;    74.16 ;   79.69 ;
