***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   27 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16737.6 ;      11310.59 ;    79.65 ;      11531.39 ;    81.20 ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32213.53 ;     2.35 ;     0.00 ;     0.00 ;    9560.42 ;  2001.64 ;  6629.00 ;     0.00 ;  49872.2 ;     113716.99 ;    55.66 ;     131519.66 ;    64.37 ;   65.81 ;
   6 ;   28 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29624.65 ;   109.43 ;     0.00 ;     0.00 ;    9000.58 ;  1900.00 ;  5863.48 ;     0.00 ;  49872.2 ;     113716.99 ;    55.66 ;     131519.66 ;    64.37 ;   65.10 ;
   6 ;   28 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 22686.21 ;   115.60 ;     0.00 ;     0.00 ;    6781.99 ;  1900.00 ;  4629.00 ;     0.00 ;  49872.2 ;     113716.99 ;    55.66 ;     131519.66 ;    64.37 ;   58.59 ;
   6 ;   28 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26706.12 ;    84.54 ;     0.00 ;     0.00 ;    7997.07 ;  1926.66 ;  5424.21 ;     0.00 ;  49872.2 ;     113716.99 ;    55.66 ;     131519.66 ;    64.37 ;   81.09 ;
   6 ;   28 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4236.77 ;     0.00 ;     0.00 ;     0.00 ;    7593.23 ;    -     ;    -     ;     0.00 ;   2939.8 ;       6069.76 ;    30.51 ;       7405.83 ;    37.22 ;   65.81 ;
   6 ;   28 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2573.58 ;     0.00 ;     0.00 ;     0.00 ;    7680.92 ;    -     ;    -     ;     0.00 ;   2939.8 ;       6069.76 ;    30.51 ;       7405.83 ;    37.22 ;   65.10 ;
   6 ;   28 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   789.06 ;     0.00 ;     0.00 ;     0.00 ;    6502.34 ;    -     ;    -     ;     0.00 ;   2939.8 ;       6069.76 ;    30.51 ;       7405.83 ;    37.22 ;   58.59 ;
   6 ;   28 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2084.60 ;     0.00 ;     0.00 ;     0.00 ;    7046.80 ;    -     ;    -     ;     0.00 ;   2939.8 ;       6069.76 ;    30.51 ;       7405.83 ;    37.22 ;   81.09 ;
   6 ;   28 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6384.23 ;     0.00 ;     0.00 ;     0.00 ;    1014.77 ;    -     ;    -     ;     0.00 ;  14125.4 ;      35552.26 ;    68.89 ;      44042.75 ;    85.35 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6682.31 ;     0.00 ;     0.00 ;     0.00 ;     330.09 ;    -     ;    -     ;     0.00 ;  14125.4 ;      35552.26 ;    68.89 ;      44042.75 ;    85.35 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5343.05 ;     0.00 ;     0.00 ;     0.00 ;    -104.05 ;    -     ;    -     ;     0.00 ;  14125.4 ;      35552.26 ;    68.89 ;      44042.75 ;    85.35 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5909.68 ;     0.00 ;     0.00 ;     0.00 ;     284.60 ;    -     ;    -     ;     0.00 ;  14125.4 ;      35552.26 ;    68.89 ;      44042.75 ;    85.35 ;   81.09 ;
   6 ;   28 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17453.69 ;     0.00 ;     0.00 ;     0.00 ;  -12032.79 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11310.59 ;    79.65 ;      11227.82 ;    79.07 ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16483.02 ;     0.00 ;     0.00 ;     0.00 ;  -11148.12 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11310.59 ;    79.65 ;      11227.82 ;    79.07 ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15088.27 ;     0.00 ;     0.00 ;     0.00 ;  -10371.07 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11310.59 ;    79.65 ;      11227.82 ;    79.07 ;    0.00 ;
   6 ;   28 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16014.47 ;     0.00 ;     0.00 ;     0.00 ;  -10977.30 ;    -     ;    -     ;     0.00 ;  15620.3 ;      11310.59 ;    79.65 ;      11227.82 ;    79.07 ;    0.00 ;
   6 ;   28 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   28 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33485.33 ;     0.00 ;     0.00 ;     0.00 ;    7656.27 ;  2001.64 ;  6629.00 ;     0.00 ;  42927.1 ;     113716.99 ;    55.66 ;     125322.31 ;    61.34 ;  106.23 ;
   6 ;   29 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31752.78 ;    23.62 ;     0.00 ;     0.00 ;    6156.64 ;  1900.00 ;  5863.48 ;     0.00 ;  42927.1 ;     113716.99 ;    55.66 ;     125322.31 ;    61.34 ;  106.23 ;
   6 ;   29 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23810.24 ;   115.60 ;     0.00 ;     0.00 ;    5027.96 ;  1900.00 ;  4629.00 ;     0.00 ;  42927.1 ;     113716.99 ;    55.66 ;     125322.31 ;    61.34 ;  101.62 ;
   6 ;   29 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28088.95 ;    65.12 ;     0.00 ;     0.00 ;    5964.82 ;  1926.66 ;  5424.21 ;     0.00 ;  42927.1 ;     113716.99 ;    55.66 ;     125322.31 ;    61.34 ;   81.09 ;
   6 ;   29 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2923.48 ;     0.00 ;     0.00 ;     0.00 ;    8614.32 ;    -     ;    -     ;     0.00 ;   2244.0 ;       6069.76 ;    30.51 ;       7065.31 ;    35.51 ;  106.23 ;
   6 ;   29 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1976.95 ;     0.00 ;     0.00 ;     0.00 ;    7985.35 ;    -     ;    -     ;     0.00 ;   2244.0 ;       6069.76 ;    30.51 ;       7065.31 ;    35.51 ;  106.23 ;
   6 ;   29 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   829.81 ;     0.00 ;     0.00 ;     0.00 ;    6169.39 ;    -     ;    -     ;     0.00 ;   2244.0 ;       6069.76 ;    30.51 ;       7065.31 ;    35.51 ;  101.62 ;
   6 ;   29 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1630.45 ;     0.00 ;     0.00 ;     0.00 ;    7208.75 ;    -     ;    -     ;     0.00 ;   2244.0 ;       6069.76 ;    30.51 ;       7065.31 ;    35.51 ;   81.09 ;
   6 ;   29 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5460.97 ;     0.00 ;     0.00 ;     0.00 ;    1938.03 ;    -     ;    -     ;     0.00 ;   7420.6 ;      35552.26 ;    68.89 ;      40542.38 ;    78.56 ;  106.23 ;
   6 ;   29 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5009.38 ;     0.00 ;     0.00 ;     0.00 ;    2003.02 ;    -     ;    -     ;     0.00 ;   7420.6 ;      35552.26 ;    68.89 ;      40542.38 ;    78.56 ;  106.23 ;
   6 ;   29 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1594.61 ;     0.00 ;     0.00 ;     0.00 ;    3644.39 ;    -     ;    -     ;     0.00 ;   7420.6 ;      35552.26 ;    68.89 ;      40542.38 ;    78.56 ;  101.62 ;
   6 ;   29 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3357.23 ;     0.00 ;     0.00 ;     0.00 ;    2837.05 ;    -     ;    -     ;     0.00 ;   7420.6 ;      35552.26 ;    68.89 ;      40542.38 ;    78.56 ;   81.09 ;
   6 ;   29 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11310.59 ;    79.65 ;      11102.87 ;    78.19 ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11310.59 ;    79.65 ;      11102.87 ;    78.19 ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11310.59 ;    79.65 ;      11102.87 ;    78.19 ;    0.00 ;
   6 ;   29 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16224.5 ;      11310.59 ;    79.65 ;      11102.87 ;    78.19 ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 30632.67 ;     0.00 ;     0.00 ;     0.00 ;   11279.93 ;  2001.64 ;  6629.00 ;     0.00 ;  56998.8 ;     113716.99 ;    55.66 ;     136044.64 ;    66.58 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28206.34 ;    92.43 ;     0.00 ;     0.00 ;   10542.89 ;  1900.00 ;  5863.48 ;     0.00 ;  56998.8 ;     113716.99 ;    55.66 ;     136044.64 ;    66.58 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23219.29 ;   115.60 ;     0.00 ;     0.00 ;    6389.91 ;  1900.00 ;  4629.00 ;     0.00 ;  56998.8 ;     113716.99 ;    55.66 ;     136044.64 ;    66.58 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26257.00 ;    80.20 ;     0.00 ;     0.00 ;    8582.85 ;  1926.66 ;  5424.21 ;     0.00 ;  56998.8 ;     113716.99 ;    55.66 ;     136044.64 ;    66.58 ;   81.09 ;
   6 ;   30 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  7481.92 ;     0.00 ;     0.00 ;     0.00 ;    4348.08 ;    -     ;    -     ;     0.00 ;  13805.8 ;       6069.76 ;    30.51 ;      15090.29 ;    75.84 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5764.86 ;     0.00 ;     0.00 ;     0.00 ;    4489.64 ;    -     ;    -     ;     0.00 ;  13805.8 ;       6069.76 ;    30.51 ;      15090.29 ;    75.84 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3752.05 ;     0.00 ;     0.00 ;     0.00 ;    3539.35 ;    -     ;    -     ;     0.00 ;  13805.8 ;       6069.76 ;    30.51 ;      15090.29 ;    75.84 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  5171.64 ;     0.00 ;     0.00 ;     0.00 ;    3959.76 ;    -     ;    -     ;     0.00 ;  13805.8 ;       6069.76 ;    30.51 ;      15090.29 ;    75.84 ;   81.09 ;
   6 ;   30 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4024.79 ;     0.00 ;     0.00 ;     0.00 ;    3374.21 ;    -     ;    -     ;     0.00 ;   4345.5 ;      35552.26 ;    68.89 ;      38050.27 ;    73.73 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  2956.72 ;     0.00 ;     0.00 ;     0.00 ;    4055.68 ;    -     ;    -     ;     0.00 ;   4345.5 ;      35552.26 ;    68.89 ;      38050.27 ;    73.73 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1405.72 ;     0.00 ;     0.00 ;     0.00 ;    3833.28 ;    -     ;    -     ;     0.00 ;   4345.5 ;      35552.26 ;    68.89 ;      38050.27 ;    73.73 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2432.70 ;     0.00 ;     0.00 ;     0.00 ;    3761.58 ;    -     ;    -     ;     0.00 ;   4345.5 ;      35552.26 ;    68.89 ;      38050.27 ;    73.73 ;   81.09 ;
   6 ;   30 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17794.11 ;     0.00 ;     0.00 ;     0.00 ;  -12373.21 ;    -     ;    -     ;     0.00 ;  11472.9 ;      11310.59 ;    79.65 ;      11070.91 ;    77.96 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17794.11 ;     0.00 ;     0.00 ;     0.00 ;  -12459.21 ;    -     ;    -     ;     0.00 ;  11472.9 ;      11310.59 ;    79.65 ;      11070.91 ;    77.96 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 11850.74 ;     0.00 ;     0.00 ;     0.00 ;   -7133.54 ;    -     ;    -     ;     0.00 ;  11472.9 ;      11310.59 ;    79.65 ;      11070.91 ;    77.96 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14712.36 ;     0.00 ;     0.00 ;     0.00 ;   -9675.19 ;    -     ;    -     ;     0.00 ;  11472.9 ;      11310.59 ;    79.65 ;      11070.91 ;    77.96 ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31744.42 ;     0.00 ;     0.00 ;     0.00 ;    9359.08 ;  2001.64 ;  6629.00 ;     0.00 ;  41671.6 ;     113716.99 ;    55.66 ;     123398.97 ;    60.39 ;  117.27 ;
   6 ;   31 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29697.86 ;    15.95 ;     0.00 ;     0.00 ;    8203.90 ;  1900.00 ;  5863.48 ;     0.00 ;  41671.6 ;     113716.99 ;    55.66 ;     123398.97 ;    60.39 ;  116.80 ;
   6 ;   31 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23525.12 ;   115.60 ;     0.00 ;     0.00 ;    5313.08 ;  1900.00 ;  4629.00 ;     0.00 ;  41671.6 ;     113716.99 ;    55.66 ;     123398.97 ;    60.39 ;  113.64 ;
   6 ;   31 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3548.40 ;   393.00 ; 27034.09 ;    63.44 ;     0.00 ;     0.00 ;    7008.01 ;  1926.66 ;  5424.21 ;     0.00 ;  41671.6 ;     113716.99 ;    55.66 ;     123398.97 ;    60.39 ;   81.09 ;
   6 ;   31 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4795.27 ;     0.00 ;     0.00 ;     0.00 ;    6742.53 ;    -     ;    -     ;     0.00 ;   3426.7 ;       6069.76 ;    30.51 ;       7566.66 ;    38.03 ;  117.27 ;
   6 ;   31 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2899.51 ;     0.00 ;     0.00 ;     0.00 ;    7062.79 ;    -     ;    -     ;     0.00 ;   3426.7 ;       6069.76 ;    30.51 ;       7566.66 ;    38.03 ;  116.80 ;
   6 ;   31 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1021.84 ;     0.00 ;     0.00 ;     0.00 ;    5977.36 ;    -     ;    -     ;     0.00 ;   3426.7 ;       6069.76 ;    30.51 ;       7566.66 ;    38.03 ;  113.64 ;
   6 ;   31 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2423.25 ;     0.00 ;     0.00 ;     0.00 ;    6415.96 ;    -     ;    -     ;     0.00 ;   3426.7 ;       6069.76 ;    30.51 ;       7566.66 ;    38.03 ;   81.09 ;
   6 ;   31 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4692.14 ;     0.00 ;     0.00 ;     0.00 ;    2706.86 ;    -     ;    -     ;     0.00 ;   5574.8 ;      35552.26 ;    68.89 ;      39336.94 ;    76.23 ;  117.27 ;
   6 ;   31 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3415.61 ;     0.00 ;     0.00 ;     0.00 ;    3596.79 ;    -     ;    -     ;     0.00 ;   5574.8 ;      35552.26 ;    68.89 ;      39336.94 ;    76.23 ;  116.80 ;
   6 ;   31 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1347.85 ;     0.00 ;     0.00 ;     0.00 ;    3891.15 ;    -     ;    -     ;     0.00 ;   5574.8 ;      35552.26 ;    68.89 ;      39336.94 ;    76.23 ;  113.64 ;
   6 ;   31 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2678.33 ;     0.00 ;     0.00 ;     0.00 ;    3515.95 ;    -     ;    -     ;     0.00 ;   5574.8 ;      35552.26 ;    68.89 ;      39336.94 ;    76.23 ;   81.09 ;
   6 ;   31 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11310.59 ;    79.65 ;      10853.94 ;    76.43 ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11310.59 ;    79.65 ;      10853.94 ;    76.43 ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11310.59 ;    79.65 ;      10853.94 ;    76.43 ;    0.00 ;
   6 ;   31 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11629.9 ;      11310.59 ;    79.65 ;      10853.94 ;    76.43 ;    0.00 ;
