***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   14 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30739.19 ;     0.00 ;     0.00 ;     0.00 ;   10402.41 ;  1900.00 ;  5789.58 ;     0.00 ;  47606.5 ;      99026.33 ;    48.47 ;     110833.41 ;    54.24 ;  105.96 ;
   6 ;   14 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28699.75 ;    80.30 ;     0.00 ;     0.00 ;    9266.35 ;  1900.00 ;  5844.58 ;     0.00 ;  47606.5 ;      99026.33 ;    48.47 ;     110833.41 ;    54.24 ;  105.79 ;
   6 ;   14 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22040.21 ;   115.60 ;     0.00 ;     0.00 ;    6797.99 ;  1900.00 ;  3990.48 ;     0.00 ;  47606.5 ;      99026.33 ;    48.47 ;     110833.41 ;    54.24 ;   99.67 ;
   6 ;   14 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25781.69 ;    77.54 ;     0.00 ;     0.00 ;    8284.50 ;  1900.00 ;  4868.76 ;     0.00 ;  47606.5 ;      99026.33 ;    48.47 ;     110833.41 ;    54.24 ;  115.43 ;
   6 ;   14 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4997.32 ;     0.00 ;     0.00 ;     0.00 ;    6540.48 ;    -     ;    -     ;     0.00 ;   5335.5 ;       6192.18 ;    31.12 ;       9578.65 ;    48.14 ;  105.96 ;
   6 ;   14 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3848.98 ;     0.00 ;     0.00 ;     0.00 ;    6113.32 ;    -     ;    -     ;     0.00 ;   5335.5 ;       6192.18 ;    31.12 ;       9578.65 ;    48.14 ;  105.79 ;
   6 ;   14 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   811.28 ;     0.00 ;     0.00 ;     0.00 ;    6187.92 ;    -     ;    -     ;     0.00 ;   5335.5 ;       6192.18 ;    31.12 ;       9578.65 ;    48.14 ;   99.67 ;
   6 ;   14 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2575.14 ;     0.00 ;     0.00 ;     0.00 ;    6264.07 ;    -     ;    -     ;     0.00 ;   5335.5 ;       6192.18 ;    31.12 ;       9578.65 ;    48.14 ;  115.43 ;
   6 ;   14 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4801.41 ;     0.00 ;     0.00 ;     0.00 ;    2597.59 ;    -     ;    -     ;     0.00 ;   6194.7 ;      34722.59 ;    67.28 ;      38898.87 ;    75.38 ;  105.96 ;
   6 ;   14 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3547.50 ;     0.00 ;     0.00 ;     0.00 ;    3464.90 ;    -     ;    -     ;     0.00 ;   6194.7 ;      34722.59 ;    67.28 ;      38898.87 ;    75.38 ;  105.79 ;
   6 ;   14 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1352.42 ;     0.00 ;     0.00 ;     0.00 ;    3886.58 ;    -     ;    -     ;     0.00 ;   6194.7 ;      34722.59 ;    67.28 ;      38898.87 ;    75.38 ;   99.67 ;
   6 ;   14 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2738.27 ;     0.00 ;     0.00 ;     0.00 ;    3456.02 ;    -     ;    -     ;     0.00 ;   6194.7 ;      34722.59 ;    67.28 ;      38898.87 ;    75.38 ;  115.43 ;
   6 ;   14 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11707.3 ;      10986.36 ;    77.37 ;      10531.58 ;    74.16 ;    0.00 ;
   6 ;   14 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11707.3 ;      10986.36 ;    77.37 ;      10531.58 ;    74.16 ;    0.00 ;
   6 ;   14 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11707.3 ;      10986.36 ;    77.37 ;      10531.58 ;    74.16 ;    0.00 ;
   6 ;   14 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11707.3 ;      10986.36 ;    77.37 ;      10531.58 ;    74.16 ;    0.00 ;
   6 ;   14 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   14 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   14 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   14 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   15 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31148.04 ;    12.75 ;     0.00 ;     0.00 ;    9968.21 ;  1900.00 ;  5789.58 ;     0.00 ;  45869.7 ;      99026.33 ;    48.47 ;     113712.72 ;    55.65 ;  117.45 ;
   6 ;   15 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29016.27 ;   115.60 ;     0.00 ;     0.00 ;    8985.13 ;  1900.00 ;  5844.58 ;     0.00 ;  45869.7 ;      99026.33 ;    48.47 ;     113712.72 ;    55.65 ;  116.84 ;
   6 ;   15 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23461.02 ;   115.60 ;     0.00 ;     0.00 ;    5377.18 ;  1900.00 ;  3990.48 ;     0.00 ;  45869.7 ;      99026.33 ;    48.47 ;     113712.72 ;    55.65 ;  114.18 ;
   6 ;   15 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3548.40 ;   393.00 ; 26695.03 ;    88.62 ;     0.00 ;     0.00 ;    7372.25 ;  1900.00 ;  4868.76 ;     0.00 ;  45869.7 ;      99026.33 ;    48.47 ;     113712.72 ;    55.65 ;  115.43 ;
   6 ;   15 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5352.31 ;     0.00 ;     0.00 ;     0.00 ;    6185.49 ;    -     ;    -     ;     0.00 ;   6991.7 ;       6192.18 ;    31.12 ;      10794.87 ;    54.25 ;  117.45 ;
   6 ;   15 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3886.32 ;     0.00 ;     0.00 ;     0.00 ;    6075.98 ;    -     ;    -     ;     0.00 ;   6991.7 ;       6192.18 ;    31.12 ;      10794.87 ;    54.25 ;  116.84 ;
   6 ;   15 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1688.25 ;     0.00 ;     0.00 ;     0.00 ;    5310.95 ;    -     ;    -     ;     0.00 ;   6991.7 ;       6192.18 ;    31.12 ;      10794.87 ;    54.25 ;  114.18 ;
   6 ;   15 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3131.17 ;     0.00 ;     0.00 ;     0.00 ;    5708.03 ;    -     ;    -     ;     0.00 ;   6991.7 ;       6192.18 ;    31.12 ;      10794.87 ;    54.25 ;  115.43 ;
   6 ;   15 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4763.13 ;     0.00 ;     0.00 ;     0.00 ;    2635.87 ;    -     ;    -     ;     0.00 ;   6106.9 ;      34722.59 ;    67.28 ;      38492.02 ;    74.59 ;  117.45 ;
   6 ;   15 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3228.93 ;     0.00 ;     0.00 ;     0.00 ;    3783.47 ;    -     ;    -     ;     0.00 ;   6106.9 ;      34722.59 ;    67.28 ;      38492.02 ;    74.59 ;  116.84 ;
   6 ;   15 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1356.23 ;     0.00 ;     0.00 ;     0.00 ;    3882.77 ;    -     ;    -     ;     0.00 ;   6106.9 ;      34722.59 ;    67.28 ;      38492.02 ;    74.59 ;  114.18 ;
   6 ;   15 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2660.39 ;     0.00 ;     0.00 ;     0.00 ;    3533.89 ;    -     ;    -     ;     0.00 ;   6106.9 ;      34722.59 ;    67.28 ;      38492.02 ;    74.59 ;  115.43 ;
   6 ;   15 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10391.2 ;      10986.36 ;    77.37 ;      10554.97 ;    74.33 ;  116.14 ;
   6 ;   15 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10391.2 ;      10986.36 ;    77.37 ;      10554.97 ;    74.33 ;  116.14 ;
   6 ;   15 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 13041.78 ;     0.00 ;     0.00 ;     0.00 ;   -9856.88 ;    -     ;    -     ;     0.00 ;  10391.2 ;      10986.36 ;    77.37 ;      10554.97 ;    74.33 ;  114.18 ;
   6 ;   15 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 14875.11 ;     0.00 ;     0.00 ;     0.00 ;  -11370.24 ;    -     ;    -     ;     0.00 ;  10391.2 ;      10986.36 ;    77.37 ;      10554.97 ;    74.33 ;    0.00 ;
   6 ;   15 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  116.14 ;
   6 ;   15 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  116.14 ;
   6 ;   15 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  114.18 ;
   6 ;   15 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32438.24 ;     0.20 ;     0.00 ;     0.00 ;    9233.56 ;  1900.00 ;  5789.58 ;     0.00 ;  53363.8 ;      99026.33 ;    48.47 ;     118795.63 ;    58.14 ;   89.85 ;
   6 ;   16 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29994.84 ;    93.75 ;     0.00 ;     0.00 ;    8514.71 ;  1900.00 ;  5844.58 ;     0.00 ;  53363.8 ;      99026.33 ;    48.47 ;     118795.63 ;    58.14 ;   88.86 ;
   6 ;   16 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23603.19 ;   115.60 ;     0.00 ;     0.00 ;    5765.01 ;  1900.00 ;  3990.48 ;     0.00 ;  53363.8 ;      99026.33 ;    48.47 ;     118795.63 ;    58.14 ;   80.43 ;
   6 ;   16 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27321.67 ;    80.54 ;     0.00 ;     0.00 ;    7277.53 ;  1900.00 ;  4868.76 ;     0.00 ;  53363.8 ;      99026.33 ;    48.47 ;     118795.63 ;    58.14 ;  115.43 ;
   6 ;   16 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3095.17 ;     0.00 ;     0.00 ;     0.00 ;    8442.63 ;    -     ;    -     ;     0.00 ;   2487.8 ;       6192.18 ;    31.12 ;       7674.46 ;    38.57 ;   89.85 ;
   6 ;   16 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1785.24 ;     0.00 ;     0.00 ;     0.00 ;    8177.06 ;    -     ;    -     ;     0.00 ;   2487.8 ;       6192.18 ;    31.12 ;       7674.46 ;    38.57 ;   88.86 ;
   6 ;   16 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   550.02 ;     0.00 ;     0.00 ;     0.00 ;    6566.38 ;    -     ;    -     ;     0.00 ;   2487.8 ;       6192.18 ;    31.12 ;       7674.46 ;    38.57 ;   80.43 ;
   6 ;   16 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1488.41 ;     0.00 ;     0.00 ;     0.00 ;    7411.56 ;    -     ;    -     ;     0.00 ;   2487.8 ;       6192.18 ;    31.12 ;       7674.46 ;    38.57 ;  115.43 ;
   6 ;   16 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5446.19 ;     0.00 ;     0.00 ;     0.00 ;    1952.81 ;    -     ;    -     ;     0.00 ;  13203.1 ;      34722.59 ;    67.28 ;      43753.19 ;    84.78 ;   80.43 ;
   6 ;   16 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4859.59 ;     0.00 ;     0.00 ;     0.00 ;    2152.81 ;    -     ;    -     ;     0.00 ;  13203.1 ;      34722.59 ;    67.28 ;      43753.19 ;    84.78 ;   80.43 ;
   6 ;   16 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3446.70 ;     0.00 ;     0.00 ;     0.00 ;    1792.30 ;    -     ;    -     ;     0.00 ;  13203.1 ;      34722.59 ;    67.28 ;      43753.19 ;    84.78 ;   80.43 ;
   6 ;   16 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4280.87 ;     0.00 ;     0.00 ;     0.00 ;    1913.41 ;    -     ;    -     ;     0.00 ;  13203.1 ;      34722.59 ;    67.28 ;      43753.19 ;    84.78 ;  115.43 ;
   6 ;   16 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17418.5 ;      10986.36 ;    77.37 ;      10910.65 ;    76.83 ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17418.5 ;      10986.36 ;    77.37 ;      10910.65 ;    76.83 ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17418.5 ;      10986.36 ;    77.37 ;      10910.65 ;    76.83 ;    0.00 ;
   6 ;   16 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17418.5 ;      10986.36 ;    77.37 ;      10910.65 ;    76.83 ;    0.00 ;
   6 ;   16 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   17 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 31181.22 ;     0.00 ;     0.00 ;     0.00 ;    9722.28 ;  1900.00 ;  5789.58 ;     0.00 ;  39886.1 ;      99026.33 ;    48.47 ;     106170.51 ;    51.96 ;  157.51 ;
   6 ;   17 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 28611.17 ;     0.00 ;     0.00 ;     0.00 ;    9036.53 ;  1900.00 ;  5844.58 ;     0.00 ;  39886.1 ;      99026.33 ;    48.47 ;     106170.51 ;    51.96 ;  156.16 ;
   6 ;   17 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 21916.85 ;   101.25 ;     0.00 ;     0.00 ;    6668.89 ;  1900.00 ;  3990.48 ;     0.00 ;  39886.1 ;      99026.33 ;    48.47 ;     106170.51 ;    51.96 ;  148.73 ;
   6 ;   17 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 25814.28 ;    52.50 ;     0.00 ;     0.00 ;    7988.77 ;  1900.00 ;  4868.76 ;     0.00 ;  39886.1 ;      99026.33 ;    48.47 ;     106170.51 ;    51.96 ;  115.43 ;
   6 ;   17 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3992.27 ;     0.00 ;     0.00 ;     0.00 ;    7545.53 ;    -     ;    -     ;     0.00 ;   2469.4 ;       6192.18 ;    31.12 ;       7341.72 ;    36.90 ;  157.51 ;
   6 ;   17 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2508.17 ;     0.00 ;     0.00 ;     0.00 ;    7454.13 ;    -     ;    -     ;     0.00 ;   2469.4 ;       6192.18 ;    31.12 ;       7341.72 ;    36.90 ;  156.16 ;
   6 ;   17 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   566.31 ;     0.00 ;     0.00 ;     0.00 ;    6432.89 ;    -     ;    -     ;     0.00 ;   2469.4 ;       6192.18 ;    31.12 ;       7341.72 ;    36.90 ;  148.73 ;
   6 ;   17 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1890.63 ;     0.00 ;     0.00 ;     0.00 ;    6948.58 ;    -     ;    -     ;     0.00 ;   2469.4 ;       6192.18 ;    31.12 ;       7341.72 ;    36.90 ;  115.43 ;
   6 ;   17 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   4799.6 ;      34722.59 ;    67.28 ;      37282.67 ;    72.25 ;  156.41 ;
   6 ;   17 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3466.39 ;     0.00 ;     0.00 ;     0.00 ;    2353.91 ;    -     ;    -     ;     0.00 ;   4799.6 ;      34722.59 ;    67.28 ;      37282.67 ;    72.25 ;  156.16 ;
   6 ;   17 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1350.07 ;     0.00 ;     0.00 ;     0.00 ;    2696.83 ;    -     ;    -     ;     0.00 ;   4799.6 ;      34722.59 ;    67.28 ;      37282.67 ;    72.25 ;  148.73 ;
   6 ;   17 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2688.77 ;     0.00 ;     0.00 ;     0.00 ;    2313.41 ;    -     ;    -     ;     0.00 ;   4799.6 ;      34722.59 ;    67.28 ;      37282.67 ;    72.25 ;  115.43 ;
   6 ;   17 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2580.40 ;     0.00 ; 16528.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10753.6 ;      10986.36 ;    77.37 ;      10528.74 ;    74.14 ;  151.28 ;
   6 ;   17 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2580.40 ;     0.00 ; 16442.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10753.6 ;      10986.36 ;    77.37 ;      10528.74 ;    74.14 ;  151.28 ;
   6 ;   17 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2580.40 ;     0.00 ; 13743.90 ;     0.00 ;     0.00 ;     0.00 ;  -10919.10 ;    -     ;    -     ;     0.00 ;  10753.6 ;      10986.36 ;    77.37 ;      10528.74 ;    74.14 ;  148.73 ;
   6 ;   17 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2580.40 ;     0.00 ; 15065.79 ;     0.00 ;     0.00 ;     0.00 ;  -11921.01 ;    -     ;    -     ;     0.00 ;  10753.6 ;      10986.36 ;    77.37 ;      10528.74 ;    74.14 ;    0.00 ;
   6 ;   17 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  151.28 ;
   6 ;   17 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  151.28 ;
   6 ;   17 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  148.73 ;
   6 ;   17 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   18 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33893.36 ;    18.55 ;     0.00 ;     0.00 ;    7266.79 ;  1900.00 ;  5789.58 ;     0.00 ;  52298.4 ;      99026.33 ;    48.47 ;     117400.47 ;    57.46 ;  101.37 ;
