***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   46 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23005.55 ;   115.60 ;     0.00 ;     0.00 ;    6462.65 ;  1900.00 ;  2973.09 ;     0.00 ;  51274.3 ;     111924.54 ;    54.78 ;     130875.33 ;    64.05 ;   74.95 ;
   6 ;   46 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2956.55 ;   393.00 ; 27090.48 ;    97.05 ;     0.00 ;     0.00 ;    7577.08 ;  2043.13 ;  4598.62 ;     0.00 ;  51274.3 ;     111924.54 ;    54.78 ;     130875.33 ;    64.05 ;   83.08 ;
   6 ;   46 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  2830.72 ;     0.00 ;     0.00 ;     0.00 ;    8824.28 ;    -     ;    -     ;     0.00 ;   2236.2 ;       5499.00 ;    27.64 ;       6554.42 ;    32.94 ;   83.72 ;
   6 ;   46 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  1862.35 ;     0.00 ;     0.00 ;     0.00 ;    8217.15 ;    -     ;    -     ;     0.00 ;   2236.2 ;       5499.00 ;    27.64 ;       6554.42 ;    32.94 ;   83.01 ;
   6 ;   46 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   826.33 ;     0.00 ;     0.00 ;     0.00 ;    6290.07 ;    -     ;    -     ;     0.00 ;   2236.2 ;       5499.00 ;    27.64 ;       6554.42 ;    32.94 ;   74.95 ;
   6 ;   46 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1579.20 ;     0.00 ;     0.00 ;     0.00 ;    7377.20 ;    -     ;    -     ;     0.00 ;   2236.2 ;       5499.00 ;    27.64 ;       6554.42 ;    32.94 ;   83.08 ;
   6 ;   46 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4793.46 ;     0.00 ;     0.00 ;     0.00 ;    2605.54 ;    -     ;    -     ;     0.00 ;   7055.1 ;      34774.26 ;    67.38 ;      39608.13 ;    76.75 ;   83.02 ;
   6 ;   46 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3661.78 ;     0.00 ;     0.00 ;     0.00 ;    3350.62 ;    -     ;    -     ;     0.00 ;   7055.1 ;      34774.26 ;    67.38 ;      39608.13 ;    76.75 ;   83.01 ;
   6 ;   46 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1212.17 ;     0.00 ;     0.00 ;     0.00 ;    4026.83 ;    -     ;    -     ;     0.00 ;   7055.1 ;      34774.26 ;    67.38 ;      39608.13 ;    76.75 ;   74.95 ;
   6 ;   46 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2688.50 ;     0.00 ;     0.00 ;     0.00 ;    3505.78 ;    -     ;    -     ;     0.00 ;   7055.1 ;      34774.26 ;    67.38 ;      39608.13 ;    76.75 ;   80.60 ;
   6 ;   46 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14008.0 ;      11313.39 ;    79.67 ;      11167.17 ;    78.64 ;    0.00 ;
   6 ;   46 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14008.0 ;      11313.39 ;    79.67 ;      11167.17 ;    78.64 ;    0.00 ;
   6 ;   46 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  14008.0 ;      11313.39 ;    79.67 ;      11167.17 ;    78.64 ;    0.00 ;
   6 ;   46 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  14008.0 ;      11313.39 ;    79.67 ;      11167.17 ;    78.64 ;    0.00 ;
   6 ;   46 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32375.40 ;     0.00 ;     0.00 ;     0.00 ;    8728.10 ;  2445.58 ;  6629.00 ;     0.00 ;  42099.2 ;     111924.54 ;    54.78 ;     122573.47 ;    59.99 ;  137.30 ;
   6 ;   47 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30879.21 ;     0.00 ;     0.00 ;     0.00 ;    6968.49 ;  1900.00 ;  6014.22 ;     0.00 ;  42099.2 ;     111924.54 ;    54.78 ;     122573.47 ;    59.99 ;  136.51 ;
   6 ;   47 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 21919.52 ;   107.27 ;     0.00 ;     0.00 ;    6872.25 ;  1900.00 ;  2973.09 ;     0.00 ;  42099.2 ;     111924.54 ;    54.78 ;     122573.47 ;    59.99 ;  129.93 ;
   6 ;   47 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26625.96 ;    55.62 ;     0.00 ;     0.00 ;    7380.21 ;  2043.13 ;  4598.62 ;     0.00 ;  42099.2 ;     111924.54 ;    54.78 ;     122573.47 ;    59.99 ;   83.08 ;
   6 ;   47 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3858.45 ;     0.00 ;     0.00 ;     0.00 ;    7679.35 ;    -     ;    -     ;     0.00 ;   2266.6 ;       5499.00 ;    27.64 ;       6258.75 ;    31.46 ;  137.30 ;
   6 ;   47 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2545.22 ;     0.00 ;     0.00 ;     0.00 ;    7417.08 ;    -     ;    -     ;     0.00 ;   2266.6 ;       5499.00 ;    27.64 ;       6258.75 ;    31.46 ;  136.51 ;
   6 ;   47 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   835.23 ;     0.00 ;     0.00 ;     0.00 ;    6163.97 ;    -     ;    -     ;     0.00 ;   2266.6 ;       5499.00 ;    27.64 ;       6258.75 ;    31.46 ;  129.93 ;
   6 ;   47 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2003.08 ;     0.00 ;     0.00 ;     0.00 ;    6836.12 ;    -     ;    -     ;     0.00 ;   2266.6 ;       5499.00 ;    27.64 ;       6258.75 ;    31.46 ;   83.08 ;
   6 ;   47 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4350.14 ;     0.00 ;     0.00 ;     0.00 ;    2221.76 ;    -     ;    -     ;     0.00 ;   4342.7 ;      34774.26 ;    67.38 ;      37192.83 ;    72.07 ;  132.02 ;
   6 ;   47 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3363.54 ;     0.00 ;     0.00 ;     0.00 ;    2821.76 ;    -     ;    -     ;     0.00 ;   4342.7 ;      34774.26 ;    67.38 ;      37192.83 ;    72.07 ;  131.34 ;
   6 ;   47 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1518.54 ;     0.00 ;     0.00 ;     0.00 ;    2893.36 ;    -     ;    -     ;     0.00 ;   4342.7 ;      34774.26 ;    67.38 ;      37192.83 ;    72.07 ;  129.93 ;
   6 ;   47 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2665.70 ;     0.00 ;     0.00 ;     0.00 ;    2701.48 ;    -     ;    -     ;     0.00 ;   4342.7 ;      34774.26 ;    67.38 ;      37192.83 ;    72.07 ;   80.60 ;
   6 ;   47 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  11308.3 ;      11313.39 ;    79.67 ;      10993.29 ;    77.41 ;    0.00 ;
   6 ;   47 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  11308.3 ;      11313.39 ;    79.67 ;      10993.29 ;    77.41 ;    0.00 ;
   6 ;   47 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  11308.3 ;      11313.39 ;    79.67 ;      10993.29 ;    77.41 ;    0.00 ;
   6 ;   47 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  11308.3 ;      11313.39 ;    79.67 ;      10993.29 ;    77.41 ;    0.00 ;
   6 ;   47 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   47 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31097.08 ;     0.00 ;     0.00 ;     0.00 ;   10044.52 ;  2445.58 ;  6629.00 ;     0.00 ;  39624.8 ;     111924.54 ;    54.78 ;     120500.45 ;    58.98 ;  116.71 ;
   6 ;   48 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28528.17 ;     0.00 ;     0.00 ;     0.00 ;    9357.63 ;  1900.00 ;  6014.22 ;     0.00 ;  39624.8 ;     111924.54 ;    54.78 ;     120500.45 ;    58.98 ;  115.43 ;
   6 ;   48 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 21838.57 ;    90.63 ;     0.00 ;     0.00 ;    6974.66 ;  1900.00 ;  2973.09 ;     0.00 ;  39624.8 ;     111924.54 ;    54.78 ;     120500.45 ;    58.98 ;  110.02 ;
   6 ;   48 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25733.43 ;    46.99 ;     0.00 ;     0.00 ;    8302.22 ;  2043.13 ;  4598.62 ;     0.00 ;  39624.8 ;     111924.54 ;    54.78 ;     120500.45 ;    58.98 ;   83.08 ;
   6 ;   48 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4331.84 ;     0.00 ;     0.00 ;     0.00 ;    7205.96 ;    -     ;    -     ;     0.00 ;   4861.1 ;       5499.00 ;    27.64 ;       8671.09 ;    43.58 ;  116.71 ;
   6 ;   48 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2614.45 ;     0.00 ;     0.00 ;     0.00 ;    7347.85 ;    -     ;    -     ;     0.00 ;   4861.1 ;       5499.00 ;    27.64 ;       8671.09 ;    43.58 ;  115.43 ;
   6 ;   48 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   931.56 ;     0.00 ;     0.00 ;     0.00 ;    6067.64 ;    -     ;    -     ;     0.00 ;   4861.1 ;       5499.00 ;    27.64 ;       8671.09 ;    43.58 ;  110.02 ;
   6 ;   48 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2192.39 ;     0.00 ;     0.00 ;     0.00 ;    6646.81 ;    -     ;    -     ;     0.00 ;   4861.1 ;       5499.00 ;    27.64 ;       8671.09 ;    43.58 ;   83.08 ;
   6 ;   48 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4864.61 ;     0.00 ;     0.00 ;     0.00 ;    2534.39 ;    -     ;    -     ;     0.00 ;   3588.8 ;      34774.26 ;    67.38 ;      36698.92 ;    71.11 ;  114.10 ;
   6 ;   48 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3878.01 ;     0.00 ;     0.00 ;     0.00 ;    3134.39 ;    -     ;    -     ;     0.00 ;   3588.8 ;      34774.26 ;    67.38 ;      36698.92 ;    71.11 ;  114.09 ;
   6 ;   48 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1406.07 ;     0.00 ;     0.00 ;     0.00 ;    3832.93 ;    -     ;    -     ;     0.00 ;   3588.8 ;      34774.26 ;    67.38 ;      36698.92 ;    71.11 ;  110.02 ;
   6 ;   48 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2855.09 ;     0.00 ;     0.00 ;     0.00 ;    3339.19 ;    -     ;    -     ;     0.00 ;   3588.8 ;      34774.26 ;    67.38 ;      36698.92 ;    71.11 ;   80.60 ;
   6 ;   48 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11313.39 ;    79.67 ;      11005.45 ;    77.50 ;    0.00 ;
   6 ;   48 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11313.39 ;    79.67 ;      11005.45 ;    77.50 ;    0.00 ;
   6 ;   48 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11313.39 ;    79.67 ;      11005.45 ;    77.50 ;    0.00 ;
   6 ;   48 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  13580.6 ;      11313.39 ;    79.67 ;      11005.45 ;    77.50 ;    0.00 ;
   6 ;   48 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   48 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 34660.14 ;     0.00 ;     0.00 ;     0.00 ;    7011.46 ;  2445.58 ;  6629.00 ;     0.00 ;  53233.4 ;     111924.54 ;    54.78 ;     131675.32 ;    64.45 ;   90.74 ;
   6 ;   49 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 32409.23 ;     0.00 ;     0.00 ;     0.00 ;    6006.57 ;  1900.00 ;  6014.22 ;     0.00 ;  53233.4 ;     111924.54 ;    54.78 ;     131675.32 ;    64.45 ;   90.22 ;
   6 ;   49 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23593.07 ;   108.04 ;     0.00 ;     0.00 ;    5767.56 ;  1900.00 ;  2973.09 ;     0.00 ;  53233.4 ;     111924.54 ;    54.78 ;     131675.32 ;    64.45 ;   84.69 ;
   6 ;   49 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28428.41 ;    56.02 ;     0.00 ;     0.00 ;    6146.27 ;  2043.13 ;  4598.62 ;     0.00 ;  53233.4 ;     111924.54 ;    54.78 ;     131675.32 ;    64.45 ;   83.08 ;
   6 ;   49 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2111.83 ;     0.00 ;     0.00 ;     0.00 ;    9425.97 ;    -     ;    -     ;     0.00 ;    957.3 ;       5499.00 ;    27.64 ;       5531.26 ;    27.80 ;   90.74 ;
   6 ;   49 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1232.14 ;     0.00 ;     0.00 ;     0.00 ;    8730.16 ;    -     ;    -     ;     0.00 ;    957.3 ;       5499.00 ;    27.64 ;       5531.26 ;    27.80 ;   90.22 ;
   6 ;   49 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   981.55 ;     0.00 ;   850.41 ;     0.00 ;     0.00 ;     0.00 ;    6149.94 ;    -     ;    -     ;     0.00 ;    957.3 ;       5499.00 ;    27.64 ;       5531.26 ;    27.80 ;   84.69 ;
   6 ;   49 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.10 ;     0.00 ;  1264.99 ;     0.00 ;     0.00 ;     0.00 ;    7574.81 ;    -     ;    -     ;     0.00 ;    957.3 ;       5499.00 ;    27.64 ;       5531.26 ;    27.80 ;   83.08 ;
   6 ;   49 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4736.51 ;     0.00 ;     0.00 ;     0.00 ;    2662.49 ;    -     ;    -     ;     0.00 ;   8613.0 ;      34774.26 ;    67.38 ;      40973.56 ;    79.40 ;   76.29 ;
   6 ;   49 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3749.91 ;     0.00 ;     0.00 ;     0.00 ;    3262.49 ;    -     ;    -     ;     0.00 ;   8613.0 ;      34774.26 ;    67.38 ;      40973.56 ;    79.40 ;   76.29 ;
   6 ;   49 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1776.51 ;     0.00 ;     0.00 ;     0.00 ;    3462.49 ;    -     ;    -     ;     0.00 ;   8613.0 ;      34774.26 ;    67.38 ;      40973.56 ;    79.40 ;   75.08 ;
   6 ;   49 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2985.49 ;     0.00 ;     0.00 ;     0.00 ;    3208.79 ;    -     ;    -     ;     0.00 ;   8613.0 ;      34774.26 ;    67.38 ;      40973.56 ;    79.40 ;   80.60 ;
   6 ;   49 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11313.39 ;    79.67 ;      11530.88 ;    81.20 ;    0.00 ;
   6 ;   49 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11313.39 ;    79.67 ;      11530.88 ;    81.20 ;    0.00 ;
   6 ;   49 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11313.39 ;    79.67 ;      11530.88 ;    81.20 ;    0.00 ;
   6 ;   49 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  16292.4 ;      11313.39 ;    79.67 ;      11530.88 ;    81.20 ;    0.00 ;
   6 ;   49 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   49 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   50 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31209.51 ;     0.00 ;     0.00 ;     0.00 ;   10462.09 ;  2445.58 ;  6629.00 ;     0.00 ;  49219.0 ;     111924.54 ;    54.78 ;     129077.02 ;    63.17 ;   84.96 ;
   6 ;   50 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28549.13 ;    68.62 ;     0.00 ;     0.00 ;    9935.29 ;  1900.00 ;  6014.22 ;     0.00 ;  49219.0 ;     111924.54 ;    54.78 ;     129077.02 ;    63.17 ;   84.66 ;
   6 ;   50 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22437.51 ;   115.60 ;     0.00 ;     0.00 ;    6930.69 ;  1900.00 ;  2973.09 ;     0.00 ;  49219.0 ;     111924.54 ;    54.78 ;     129077.02 ;    63.17 ;   80.09 ;
