***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   33 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32288.73 ;     0.00 ;     0.00 ;     0.00 ;    9382.87 ;  1900.00 ;  6467.53 ;     0.00 ;  52118.3 ;     110346.70 ;    54.01 ;     126326.14 ;    61.83 ;   81.12 ;
   6 ;   33 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29747.26 ;    13.95 ;     0.00 ;     0.00 ;    8682.48 ;  1900.00 ;  5865.27 ;     0.00 ;  52118.3 ;     110346.70 ;    54.01 ;     126326.14 ;    61.83 ;   80.95 ;
   6 ;   33 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22823.84 ;   115.60 ;     0.00 ;     0.00 ;    6544.36 ;  1900.00 ;  4627.11 ;     0.00 ;  52118.3 ;     110346.70 ;    54.01 ;     126326.14 ;    61.83 ;   76.14 ;
   6 ;   33 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26824.08 ;    63.00 ;     0.00 ;     0.00 ;    7757.57 ;  1900.00 ;  5381.26 ;     0.00 ;  52118.3 ;     110346.70 ;    54.01 ;     126326.14 ;    61.83 ;   81.29 ;
   6 ;   33 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  4059.38 ;     0.00 ;     0.00 ;     0.00 ;    7595.62 ;    -     ;    -     ;     0.00 ;   3929.8 ;       5922.92 ;    29.77 ;       8293.05 ;    41.68 ;   81.12 ;
   6 ;   33 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2615.11 ;     0.00 ;     0.00 ;     0.00 ;    7464.39 ;    -     ;    -     ;     0.00 ;   3929.8 ;       5922.92 ;    29.77 ;       8293.05 ;    41.68 ;   80.95 ;
   6 ;   33 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   759.78 ;     0.00 ;     0.00 ;     0.00 ;    6356.62 ;    -     ;    -     ;     0.00 ;   3929.8 ;       5922.92 ;    29.77 ;       8293.05 ;    41.68 ;   76.14 ;
   6 ;   33 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2031.99 ;     0.00 ;     0.00 ;     0.00 ;    6924.42 ;    -     ;    -     ;     0.00 ;   3929.8 ;       5922.92 ;    29.77 ;       8293.05 ;    41.68 ;   81.29 ;
   6 ;   33 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4748.49 ;     0.00 ;     0.00 ;     0.00 ;    2650.51 ;    -     ;    -     ;     0.00 ;   5318.1 ;      34788.92 ;    67.41 ;      38321.81 ;    74.26 ;   81.12 ;
   6 ;   33 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3530.27 ;     0.00 ;     0.00 ;     0.00 ;    3482.13 ;    -     ;    -     ;     0.00 ;   5318.1 ;      34788.92 ;    67.41 ;      38321.81 ;    74.26 ;   80.95 ;
   6 ;   33 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1383.04 ;     0.00 ;     0.00 ;     0.00 ;    3855.96 ;    -     ;    -     ;     0.00 ;   5318.1 ;      34788.92 ;    67.41 ;      38321.81 ;    74.26 ;   76.14 ;
   6 ;   33 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2736.48 ;     0.00 ;     0.00 ;     0.00 ;    3457.80 ;    -     ;    -     ;     0.00 ;   5318.1 ;      34788.92 ;    67.41 ;      38321.81 ;    74.26 ;   81.29 ;
   6 ;   33 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16742.8 ;      11255.93 ;    79.26 ;      11129.42 ;    78.37 ;   76.14 ;
   6 ;   33 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 17996.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16742.8 ;      11255.93 ;    79.26 ;      11129.42 ;    78.37 ;   76.14 ;
   6 ;   33 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 15959.19 ;     0.00 ;     0.00 ;     0.00 ;  -11580.29 ;    -     ;    -     ;     0.00 ;  16742.8 ;      11255.93 ;    79.26 ;      11129.42 ;    78.37 ;   76.14 ;
   6 ;   33 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 16962.73 ;     0.00 ;     0.00 ;     0.00 ;  -12263.86 ;    -     ;    -     ;     0.00 ;  16742.8 ;      11255.93 ;    79.26 ;      11129.42 ;    78.37 ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   76.14 ;
   6 ;   33 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   76.14 ;
   6 ;   33 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   76.14 ;
   6 ;   33 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 34452.74 ;     0.00 ;     0.00 ;     0.00 ;    7318.86 ;  1900.00 ;  6467.53 ;     0.00 ;  53682.0 ;     110346.70 ;    54.01 ;     128024.62 ;    62.66 ;   33.90 ;
   6 ;   34 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 31476.40 ;    81.98 ;     0.00 ;     0.00 ;    7121.37 ;  1900.00 ;  5865.27 ;     0.00 ;  53682.0 ;     110346.70 ;    54.01 ;     128024.62 ;    62.66 ;   33.34 ;
   6 ;   34 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2807.24 ;   393.00 ; 23506.24 ;   115.60 ;     0.00 ;     0.00 ;    6063.12 ;  1900.00 ;  4627.11 ;     0.00 ;  53682.0 ;     110346.70 ;    54.01 ;     128024.62 ;    62.66 ;   31.17 ;
   6 ;   34 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2855.95 ;   393.00 ; 28124.56 ;    77.91 ;     0.00 ;     0.00 ;    6624.46 ;  1900.00 ;  5381.26 ;     0.00 ;  53682.0 ;     110346.70 ;    54.01 ;     128024.62 ;    62.66 ;   81.29 ;
   6 ;   34 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2609.30 ;     0.00 ;     0.00 ;     0.00 ;    9220.70 ;    -     ;    -     ;     0.00 ;   1555.8 ;       5922.92 ;    29.77 ;       6434.30 ;    32.34 ;   33.90 ;
   6 ;   34 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1372.02 ;     0.00 ;     0.00 ;     0.00 ;    8882.48 ;    -     ;    -     ;     0.00 ;   1555.8 ;       5922.92 ;    29.77 ;       6434.30 ;    32.34 ;   33.34 ;
   6 ;   34 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   774.53 ;     0.00 ;     0.00 ;     0.00 ;    6516.87 ;    -     ;    -     ;     0.00 ;   1555.8 ;       5922.92 ;    29.77 ;       6434.30 ;    32.34 ;   31.17 ;
   6 ;   34 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1386.80 ;     0.00 ;     0.00 ;     0.00 ;    7744.60 ;    -     ;    -     ;     0.00 ;   1555.8 ;       5922.92 ;    29.77 ;       6434.30 ;    32.34 ;   81.29 ;
   6 ;   34 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4309.56 ;     0.00 ;     0.00 ;     0.00 ;    3089.44 ;    -     ;    -     ;     0.00 ;   6477.5 ;      34788.92 ;    67.41 ;      39112.65 ;    75.79 ;   33.90 ;
   6 ;   34 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3387.26 ;     0.00 ;     0.00 ;     0.00 ;    3625.14 ;    -     ;    -     ;     0.00 ;   6477.5 ;      34788.92 ;    67.41 ;      39112.65 ;    75.79 ;   33.34 ;
   6 ;   34 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1222.58 ;     0.00 ;     0.00 ;     0.00 ;    4016.42 ;    -     ;    -     ;     0.00 ;   6477.5 ;      34788.92 ;    67.41 ;      39112.65 ;    75.79 ;   31.17 ;
   6 ;   34 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2506.80 ;     0.00 ;     0.00 ;     0.00 ;    3687.49 ;    -     ;    -     ;     0.00 ;   6477.5 ;      34788.92 ;    67.41 ;      39112.65 ;    75.79 ;   81.29 ;
   6 ;   34 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15539.5 ;      11255.93 ;    79.26 ;      11059.53 ;    77.88 ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15539.5 ;      11255.93 ;    79.26 ;      11059.53 ;    77.88 ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15539.5 ;      11255.93 ;    79.26 ;      11059.53 ;    77.88 ;    0.00 ;
   6 ;   34 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15539.5 ;      11255.93 ;    79.26 ;      11059.53 ;    77.88 ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32960.35 ;     0.00 ;     0.00 ;     0.00 ;    8711.25 ;  1900.00 ;  6467.53 ;     0.00 ;  54502.7 ;     110346.70 ;    54.01 ;     129424.85 ;    63.34 ;   82.81 ;
   6 ;   35 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30846.18 ;    14.86 ;     0.00 ;     0.00 ;    7584.48 ;  1900.00 ;  5865.27 ;     0.00 ;  54502.7 ;     110346.70 ;    54.01 ;     129424.85 ;    63.34 ;   82.80 ;
   6 ;   35 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 25118.61 ;   115.60 ;     0.00 ;     0.00 ;    4249.59 ;  1900.00 ;  4627.11 ;     0.00 ;  54502.7 ;     110346.70 ;    54.01 ;     129424.85 ;    63.34 ;   80.16 ;
   6 ;   35 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28430.97 ;    63.20 ;     0.00 ;     0.00 ;    6150.88 ;  1900.00 ;  5381.26 ;     0.00 ;  54502.7 ;     110346.70 ;    54.01 ;     129424.85 ;    63.34 ;   81.29 ;
   6 ;   35 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  4217.25 ;     0.00 ;     0.00 ;     0.00 ;    7437.75 ;    -     ;    -     ;     0.00 ;   2811.4 ;       5922.92 ;    29.77 ;       6930.45 ;    34.83 ;   82.81 ;
   6 ;   35 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2864.91 ;     0.00 ;     0.00 ;     0.00 ;    7214.59 ;    -     ;    -     ;     0.00 ;   2811.4 ;       5922.92 ;    29.77 ;       6930.45 ;    34.83 ;   82.80 ;
   6 ;   35 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1197.58 ;     0.00 ;     0.00 ;     0.00 ;    5918.82 ;    -     ;    -     ;     0.00 ;   2811.4 ;       5922.92 ;    29.77 ;       6930.45 ;    34.83 ;   80.16 ;
   6 ;   35 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2355.15 ;     0.00 ;     0.00 ;     0.00 ;    6601.25 ;    -     ;    -     ;     0.00 ;   2811.4 ;       5922.92 ;    29.77 ;       6930.45 ;    34.83 ;   81.29 ;
   6 ;   35 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4302.02 ;     0.00 ;     0.00 ;     0.00 ;    3096.98 ;    -     ;    -     ;     0.00 ;   5446.2 ;      34788.92 ;    67.41 ;      38096.69 ;    73.82 ;   82.81 ;
   6 ;   35 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3655.43 ;     0.00 ;     0.00 ;     0.00 ;    3356.97 ;    -     ;    -     ;     0.00 ;   5446.2 ;      34788.92 ;    67.41 ;      38096.69 ;    73.82 ;   82.80 ;
   6 ;   35 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1328.82 ;     0.00 ;     0.00 ;     0.00 ;    3910.18 ;    -     ;    -     ;     0.00 ;   5446.2 ;      34788.92 ;    67.41 ;      38096.69 ;    73.82 ;   80.16 ;
   6 ;   35 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2618.67 ;     0.00 ;     0.00 ;     0.00 ;    3575.61 ;    -     ;    -     ;     0.00 ;   5446.2 ;      34788.92 ;    67.41 ;      38096.69 ;    73.82 ;   81.29 ;
   6 ;   35 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1545.10 ;     0.00 ; 17180.78 ;     0.00 ;     0.00 ;     0.00 ;  -12616.98 ;    -     ;    -     ;     0.00 ;  10384.3 ;      11255.93 ;    79.26 ;      10910.73 ;    76.83 ;   82.81 ;
   6 ;   35 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1545.10 ;     0.00 ; 16004.84 ;     0.00 ;     0.00 ;     0.00 ;  -11527.04 ;    -     ;    -     ;     0.00 ;  10384.3 ;      11255.93 ;    79.26 ;      10910.73 ;    76.83 ;   82.80 ;
   6 ;   35 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 11828.48 ;     0.00 ;     0.00 ;     0.00 ;   -7449.58 ;    -     ;    -     ;     0.00 ;  10384.3 ;      11255.93 ;    79.26 ;      10910.73 ;    76.83 ;   80.16 ;
   6 ;   35 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1276.09 ;     0.00 ; 14147.83 ;     0.00 ;     0.00 ;     0.00 ;   -9698.75 ;    -     ;    -     ;     0.00 ;  10384.3 ;      11255.93 ;    79.26 ;      10910.73 ;    76.83 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.81 ;
   6 ;   35 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.80 ;
   6 ;   35 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   80.16 ;
   6 ;   35 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32813.80 ;     0.00 ;     0.00 ;     0.00 ;    8289.70 ;  1900.00 ;  6467.53 ;     0.00 ;  43344.5 ;     110346.70 ;    54.01 ;     122065.35 ;    59.74 ;  119.71 ;
   6 ;   36 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29746.05 ;     0.30 ;     0.00 ;     0.00 ;    8101.95 ;  1900.00 ;  5865.27 ;     0.00 ;  43344.5 ;     110346.70 ;    54.01 ;     122065.35 ;    59.74 ;  118.13 ;
   6 ;   36 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23471.69 ;   107.75 ;     0.00 ;     0.00 ;    5358.66 ;  1900.00 ;  4627.11 ;     0.00 ;  43344.5 ;     110346.70 ;    54.01 ;     122065.35 ;    59.74 ;  115.78 ;
   6 ;   36 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27297.49 ;    55.94 ;     0.00 ;     0.00 ;    6728.76 ;  1900.00 ;  5381.26 ;     0.00 ;  43344.5 ;     110346.70 ;    54.01 ;     122065.35 ;    59.74 ;   81.29 ;
   6 ;   36 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2691.74 ;     0.00 ;     0.00 ;     0.00 ;    8846.06 ;    -     ;    -     ;     0.00 ;   1545.9 ;       5922.92 ;    29.77 ;       6303.59 ;    31.68 ;  119.71 ;
   6 ;   36 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1559.30 ;     0.00 ;     0.00 ;     0.00 ;    8403.00 ;    -     ;    -     ;     0.00 ;   1545.9 ;       5922.92 ;    29.77 ;       6303.59 ;    31.68 ;  118.13 ;
   6 ;   36 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   945.93 ;     0.00 ;     0.00 ;     0.00 ;    6053.27 ;    -     ;    -     ;     0.00 ;   1545.9 ;       5922.92 ;    29.77 ;       6303.59 ;    31.68 ;  115.78 ;
   6 ;   36 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1538.35 ;     0.00 ;     0.00 ;     0.00 ;    7300.86 ;    -     ;    -     ;     0.00 ;   1545.9 ;       5922.92 ;    29.77 ;       6303.59 ;    31.68 ;   81.29 ;
   6 ;   36 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5724.48 ;     0.00 ;     0.00 ;     0.00 ;    1674.52 ;    -     ;    -     ;     0.00 ;   5541.5 ;      34788.92 ;    67.41 ;      37669.06 ;    72.99 ;  119.71 ;
   6 ;   36 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4726.71 ;     0.00 ;     0.00 ;     0.00 ;    2285.69 ;    -     ;    -     ;     0.00 ;   5541.5 ;      34788.92 ;    67.41 ;      37669.06 ;    72.99 ;  118.13 ;
   6 ;   36 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1807.99 ;     0.00 ;     0.00 ;     0.00 ;    3431.01 ;    -     ;    -     ;     0.00 ;   5541.5 ;      34788.92 ;    67.41 ;      37669.06 ;    72.99 ;  115.78 ;
   6 ;   36 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3475.06 ;     0.00 ;     0.00 ;     0.00 ;    2719.22 ;    -     ;    -     ;     0.00 ;   5541.5 ;      34788.92 ;    67.41 ;      37669.06 ;    72.99 ;   81.29 ;
   6 ;   36 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12789.6 ;      11255.93 ;    79.26 ;      10923.60 ;    76.92 ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12789.6 ;      11255.93 ;    79.26 ;      10923.60 ;    76.92 ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12789.6 ;      11255.93 ;    79.26 ;      10923.60 ;    76.92 ;    0.00 ;
   6 ;   36 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12789.6 ;      11255.93 ;    79.26 ;      10923.60 ;    76.92 ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   37 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32116.42 ;    28.71 ;     0.00 ;     0.00 ;    9053.88 ;  1900.00 ;  6467.53 ;     0.00 ;  48062.2 ;     110346.70 ;    54.01 ;     126307.16 ;    61.82 ;  103.39 ;
